"","aoi_name","year","spei3","spei5","spei8","spei12","spei24","cmi3","cmi5","plotname"
"35","deheson_C5","2002",0.178138002291273,-0.331745080340788,-0.790593112522966,-1.06911615700411,0.915190619317652,-34.6580423034291,-63.018206304886,"deheson_C5_2002"
"36","deheson_C5","2003",-0.526594408780535,0.42606174972984,0.936468027901248,1.22093747023875,0.322552476240261,-98.4921753332311,63.5678069207158,"deheson_C5_2003"
"37","deheson_C5","2004",0.2592706969629,-0.257146992644396,0.449899721052973,0.450665332786023,1.55055124793887,-27.1801498484668,-50.8819387949452,"deheson_C5_2004"
"38","deheson_C5","2005",-1.27976603078412,-1.53264027359461,-1.32081922580498,-1.21274510981377,-0.670938278181812,-170.989564919304,-268.234251302154,"deheson_C5_2005"
"39","deheson_C5","2006",-0.183707559229281,-0.566239665275328,-0.438405152735159,-0.60438659534587,-1.66079133330712,-67.4591064497443,-101.227564552333,"deheson_C5_2006"
"40","deheson_C5","2007",-0.0234511411841716,-0.366544018059541,0.530051800356633,0.598915176483108,0.151100064510698,-53.0042897720254,-68.6776374558724,"deheson_C5_2007"
"41","deheson_C5","2008",0.96549530979594,0.354802980341225,-0.540099024844408,-0.00845032989466713,0.702577002975364,42.647041459302,51.1166668513083,"deheson_C5_2008"
"42","deheson_C5","2009",-1.45739345575987,-0.862054292172289,-1.14728807503363,-1.15550612875846,-1.05216666280508,-189.637181866645,-150.16072302436,"deheson_C5_2009"
"43","deheson_C5","2010",0.398018386164519,1.42929664342357,1.06721559850845,0.868152041040629,-0.165102992619466,-14.2109378350066,268.251050196932,"deheson_C5_2010"
"44","deheson_C5","2011",0.707515810816063,0.730562804689576,0.771406409436271,0.644249761968083,1.42040767854016,15.8722790755519,119.099877073262,"deheson_C5_2011"
"45","deheson_C5","2012",-0.986770933364973,-1.2873213990491,-1.29944503482869,-1.52189460550371,-0.854264735316386,-141.709571512973,-223.559020003633,"deheson_C5_2012"
"46","deheson_C5","2013",1.64017301458195,1.0089192307305,0.705032433516293,0.608504720874868,-0.890576831535933,123.789037657852,174.181375979687,"deheson_C5_2013"
"47","deheson_C5","2014",-0.661383647321441,0.727254347120002,0.346325797571125,0.0848129855054671,0.789510887978034,-110.888991243454,118.472769104727,"deheson_C5_2014"
"48","deheson_C5","2015",-1.32177174136845,-1.31271921538646,-0.920613737593437,-0.659159433904428,-0.420055201928264,-175.333386252984,-228.095951125179,"deheson_C5_2015"
"49","deheson_O6","2000",1.42945573059176,0.0865258567272218,NA,NA,NA,84.5161610781045,-1.41528180792089,"deheson_O6_2000"
"50","deheson_O6","2001",0.96761907974403,1.71316346125676,1.82957173239397,1.79557597716174,NA,34.7220983564601,305.899293832712,"deheson_O6_2001"
"51","deheson_O6","2002",0.119409224149326,-0.519503808306865,-0.949429860572991,-0.968397360268855,1.04388526530636,-43.0561465068114,-95.8227333453533,"deheson_O6_2002"
"52","deheson_O6","2003",-0.567824026646097,0.366380540163441,0.859827731118772,1.20817566839585,0.422952741708568,-101.942697881147,43.2292121879869,"deheson_O6_2003"
"53","deheson_O6","2004",0.283869829719519,-0.244813204218655,0.451894889997974,0.483589838453419,1.54325904052891,-28.8028957696,-53.0230082133498,"deheson_O6_2004"
"54","deheson_O6","2005",-1.09632190189575,-1.34732915368583,-1.17354645711111,-1.11834697366155,-0.506069254377876,-149.765398485446,-233.101911252302,"deheson_O6_2005"
"55","deheson_O6","2006",0.0659316860123964,-0.259063110039327,-0.203570422055456,-0.449014337009163,-1.40800006115475,-47.6486537646791,-55.2342272160138,"deheson_O6_2006"
"56","deheson_O6","2007",-0.0202461029511326,-0.199328656629113,0.613248757416564,0.453563498486223,0.179820504361583,-55.0203751641355,-45.9658019674313,"deheson_O6_2007"
"57","deheson_O6","2008",1.00447787612741,0.538556281819085,-0.433271306533147,-0.15033567176593,0.458233786599432,38.4424865562285,71.6349259912361,"deheson_O6_2008"
"58","deheson_O6","2009",-1.47203049833428,-0.777674819154832,-1.05537060334552,-1.23227975150784,-1.2548046229301,-186.888671462032,-136.842506410897,"deheson_O6_2009"
"59","deheson_O6","2010",0.378111891998801,1.5376894675986,1.18709270570072,0.924044651409421,-0.178600021086965,-20.5161126253681,264.613750196452,"deheson_O6_2010"
"60","deheson_O6","2011",0.603600072753758,0.593297677499293,0.710658186617955,0.518097802724446,1.36174055074002,-0.192048215531859,80.8656974343312,"deheson_O6_2011"
"61","deheson_O6","2012",-1.1011794714924,-1.50018177589681,-1.41495443851523,-1.59877077595303,-1.06507607344715,-150.225966032813,-260.814267175987,"deheson_O6_2012"
"62","deheson_O6","2013",1.61428735428012,0.898233223685364,0.604167654135602,0.600674930307024,-0.983157361900115,106.702508246018,134.526755176361,"deheson_O6_2013"
"63","deheson_O6","2014",-0.768675288534034,0.654264814116382,0.245423683267987,0.180198526163973,0.864816442885281,-119.653307684426,91.2760783632514,"deheson_O6_2014"
"64","deheson_O6","2015",-1.37448171232149,-1.46092147661472,-1.07852116039723,-0.67113673618243,-0.31445391570664,-176.938378872364,-253.60762237047,"deheson_O6_2015"
"65","deheson_S3","2000",1.57713276279165,0.276562511758275,NA,NA,NA,127.829645120616,60.9902656818857,"deheson_S3_2000"
"66","deheson_S3","2001",0.948348676040214,1.81333773319068,1.89970119848657,1.78975706775564,NA,51.448491678209,371.271841800753,"deheson_S3_2001"
"67","deheson_S3","2002",0.301693475567825,-0.10799322071497,-0.639596371439953,-0.821033838402411,1.14905111957781,-12.8785850649713,-0.762576599288373,"deheson_S3_2002"
"68","deheson_S3","2003",-0.269214819052313,0.708193752947524,1.11150242866579,1.23789564325436,0.51600431272367,-64.1315227282445,134.521663667728,"deheson_S3_2003"
"69","deheson_S3","2004",0.34605523662557,0.0312852814865229,0.657777987096757,0.446303249513682,1.52155491586694,-8.75429787738118,21.3744332772303,"deheson_S3_2004"
"70","deheson_S3","2005",-1.26517506931695,-1.31936573061342,-1.05307979683071,-1.37670924720822,-0.818172867324496,-155.155836300631,-200.116074663248,"deheson_S3_2005"
"71","deheson_S3","2006",-0.26739981517954,-0.575964617353213,-0.379906286113105,-0.849777813884412,-1.76871706439179,-63.9712849247802,-74.9814596762141,"deheson_S3_2006"
"72","deheson_S3","2007",-0.2118997475912,-0.487618145061705,0.540211656136307,0.480745393632574,-0.283325515560151,-59.0696947450203,-60.8702375517447,"deheson_S3_2007"
"73","deheson_S3","2008",1.00710310026477,0.191347866198608,-0.64317498403292,-0.0240829413397201,0.462965988063983,57.8792955965842,47.1047322732863,"deheson_S3_2008"
"74","deheson_S3","2009",-1.77846156743845,-1.36598051565926,-1.45521333971461,-1.30436565950497,-1.12922539732013,-207.769196966907,-208.512681103449,"deheson_S3_2009"
"75","deheson_S3","2010",0.0744851582168391,1.16691578953475,0.801481355027088,0.79294479799289,-0.428650264606002,-33.590163568271,221.909532333395,"deheson_S3_2010"
"76","deheson_S3","2011",0.394524505216083,0.315297997441782,0.396515535626281,0.538614759742042,1.20967385468955,-4.21157753307374,67.3556945124271,"deheson_S3_2011"
"77","deheson_S3","2012",-0.786256991882472,-1.42752216446496,-1.43359531745724,-1.33766570600951,-0.699483166139181,-110.194167063321,-219.722583252617,"deheson_S3_2012"
"78","deheson_S3","2013",1.63936510287946,1.02224684385929,0.611751648097452,0.732240672455739,-0.521059057371742,136.454493774482,193.020771056149,"deheson_S3_2013"
"79","deheson_S3","2014",-0.512017696932119,0.905001831217634,0.445067482156081,0.300445340820245,0.964742402845668,-85.6014275691886,170.561753295341,"deheson_S3_2014"
"80","deheson_S3","2015",-1.09681430185301,-1.05240699970708,-0.783208876858502,-0.553387488933775,-0.176127139464506,-138.971597648189,-153.47066206685,"deheson_S3_2015"
"81","deheson_S7","2000",1.43271477924959,0.391002667729181,NA,NA,NA,101.604723022765,60.7189603053653,"deheson_S7_2000"
"82","deheson_S7","2001",0.977963493317034,1.71959439325807,1.86642055188715,1.77421220306509,NA,46.1875713147566,341.145636154759,"deheson_S7_2001"
"83","deheson_S7","2002",0.217131297777113,-0.233811153376099,-0.694325216327794,-1.02929908764844,0.997534449953543,-31.3690674297324,-43.3765558052438,"deheson_S7_2002"
"84","deheson_S7","2003",-0.553228187622058,0.403279057312504,0.955892423310813,1.14945377226268,0.276741308950184,-102.204281537108,62.8492561002932,"deheson_S7_2003"
"85","deheson_S7","2004",0.389632445310958,-0.0985507587283914,0.568741092624243,0.453291109883695,1.50446627269237,-14.8894238043487,-21.2978213390463,"deheson_S7_2004"
"86","deheson_S7","2005",-1.2947513745623,-1.52370013901715,-1.29657951578324,-1.22485164034199,-0.697005793751111,-173.439018460265,-265.056543282789,"deheson_S7_2005"
"87","deheson_S7","2006",-0.276677788642168,-0.681305476081169,-0.51523360386969,-0.679275895012225,-1.73108633629111,-76.9106044678914,-116.667868045638,"deheson_S7_2006"
"88","deheson_S7","2007",-0.118769134528481,-0.5086109627673,0.480076221976316,0.586926650548854,0.0360590803958638,-62.4934417344879,-88.2071021421096,"deheson_S7_2007"
"89","deheson_S7","2008",1.00100063080701,0.281292973907699,-0.619301887237372,-0.0485052368108321,0.6341051386809,48.7892384186613,41.8830485339109,"deheson_S7_2008"
"90","deheson_S7","2009",-1.47762529254457,-0.972120664145783,-1.20416257562268,-1.04146237260475,-0.98007882830657,-192.37161036163,-165.71524893416,"deheson_S7_2009"
"91","deheson_S7","2010",0.351571765982338,1.35207182832418,0.99888541599113,0.852145549264777,-0.0682904848164931,-18.5653919181364,250.162593802305,"deheson_S7_2010"
"92","deheson_S7","2011",0.615081069088098,0.643526162735066,0.698925308861385,0.632662590381738,1.40067355787879,7.46158962123021,105.644810492811,"deheson_S7_2011"
"93","deheson_S7","2012",-0.805121354935819,-1.17622535497709,-1.29516432171626,-1.54323184007252,-0.892899309617337,-125.631603395896,-201.349836982298,"deheson_S7_2012"
"94","deheson_S7","2013",1.6285208186372,1.05972197490441,0.757532846878804,0.754197323483419,-0.767531059754706,128.5684086128,186.44160043033,"deheson_S7_2013"
"95","deheson_S7","2014",-0.620659454464465,0.76336188358059,0.399777069171587,0.094131080414309,0.906900392428613,-108.424232149636,127.922653132195,"deheson_S7_2014"
"96","deheson_S7","2015",-1.35340372277798,-1.30777822772228,-0.934106608368162,-0.716150121282983,-0.499547893672111,-179.438332266049,-224.98052326412,"deheson_S7_2015"
"97","deheson_W1","2000",1.48079333974892,0.308467629394654,NA,NA,NA,137.941457618273,86.6782855191721,"deheson_W1_2000"
"98","deheson_W1","2001",1.07822703537915,1.80459651121196,1.9341213321962,1.80656391968496,NA,84.5914646492586,433.48296869388,"deheson_W1_2001"
"99","deheson_W1","2002",0.376124737387512,-0.0230560638297137,-0.588090210936844,-0.851673642001074,1.16201085654962,6.90033103956662,28.2216719559887,"deheson_W1_2002"
"100","deheson_W1","2003",-0.428282543206179,0.57190024648812,1.05350645017477,1.22158950903935,0.483727017743586,-70.8689731972467,135.800506233045,"deheson_W1_2003"
"101","deheson_W1","2004",0.275662206518438,-0.0632818193448592,0.565817265538474,0.309053235391977,1.43314379977391,-3.18348983521204,21.2988166362613,"deheson_W1_2004"
"102","deheson_W1","2005",-1.30527712552365,-1.41709090709904,-1.14108640493317,-1.3546444328121,-0.927691572451405,-157.418616794243,-213.590249145089,"deheson_W1_2005"
"103","deheson_W1","2006",-0.195254942948683,-0.556368156209005,-0.391073121285583,-0.725224822791887,-1.70139186597541,-48.7560416166076,-62.375724913626,"deheson_W1_2006"
"104","deheson_W1","2007",-0.319947430409417,-0.638062588809123,0.430929865529804,0.482480841679584,-0.160637201408379,-60.5905206308393,-76.2328736880536,"deheson_W1_2007"
"105","deheson_W1","2008",1.02043453376318,0.23139873845859,-0.662059912044146,-0.0610728152029082,0.450077436384929,77.5637445145779,72.8161348868343,"deheson_W1_2008"
"106","deheson_W1","2009",-1.64446993700012,-1.2241253737208,-1.41373167708304,-1.22937514952602,-1.1100346947137,-194.073256936139,-178.335301903681,"deheson_W1_2009"
"107","deheson_W1","2010",0.161060671992838,1.16903015705557,0.822835373777378,0.794418646941045,-0.354128026205869,-14.4895930709171,262.117254660556,"deheson_W1_2010"
"108","deheson_W1","2011",0.39695816711389,0.438035447721941,0.510226385728646,0.639176544339919,1.31726357763394,9.01461868372138,110.467850640736,"deheson_W1_2011"
"109","deheson_W1","2012",-0.747592573137611,-1.30750004442467,-1.38806191714693,-1.4341425798282,-0.716713260834906,-101.435455083192,-193.445331337819,"deheson_W1_2012"
"110","deheson_W1","2013",1.6350366875506,1.06618459427411,0.66923401205068,0.694194107881713,-0.665273942868319,160.765613902257,238.446995664012,"deheson_W1_2013"
"111","deheson_W1","2014",-0.395603055535894,0.947967961438578,0.515393956428335,0.304062508558386,0.958129776956192,-67.7668295905109,212.340337418755,"deheson_W1_2014"
"112","deheson_W1","2015",-1.26930098838061,-1.15221920252326,-0.822174084636306,-0.556852914599044,-0.170711429864488,-153.661690815035,-165.444259213209,"deheson_W1_2015"
"113","deheson_W4","2000",1.39867712156085,0.200435295940401,NA,NA,NA,84.4403538474581,19.3017609214761,"deheson_W4_2000"
"114","deheson_W4","2001",0.97383005039436,1.67951145844672,1.82900015380048,1.74690705232583,NA,39.1839296520013,314.943778234715,"deheson_W4_2001"
"115","deheson_W4","2002",0.223914951773701,-0.333727137655835,-0.819863313696942,-0.993371187518028,0.948931643083505,-31.0614738831595,-66.862478016376,"deheson_W4_2002"
"116","deheson_W4","2003",-0.631063325383222,0.331229829436815,0.881980538854732,1.23105438420407,0.396212100370697,-107.393903820208,41.0615402361597,"deheson_W4_2003"
"117","deheson_W4","2004",0.210191764256136,-0.290378408764421,0.406387268519075,0.418331656830038,1.52523408309979,-32.28263856638,-59.9332826968082,"deheson_W4_2004"
"118","deheson_W4","2005",-1.21246583193001,-1.47790401417516,-1.29115438127567,-1.16455182826108,-0.634297916471164,-164.272327971657,-260.282354663158,"deheson_W4_2005"
"119","deheson_W4","2006",-0.0250634321536334,-0.387963928404174,-0.316127352727946,-0.534536841640914,-1.50415665519097,-53.0951429436448,-75.5383472218844,"deheson_W4_2006"
"120","deheson_W4","2007",-0.0819977628228739,-0.303412593828566,0.568010542865047,0.605573695925198,0.225595360337617,-58.1179224997955,-62.0165278904593,"deheson_W4_2007"
"121","deheson_W4","2008",0.996928682861487,0.458569231484886,-0.486576822693032,-0.13332885566844,0.595398972488745,41.5142833869273,62.7016770250135,"deheson_W4_2008"
"122","deheson_W4","2009",-1.46776099100002,-0.809127665980908,-1.10823192559014,-1.19831535388641,-1.18473844305804,-191.875108758717,-143.818379887356,"deheson_W4_2009"
"123","deheson_W4","2010",0.455055986518739,1.52635644478528,1.1653172262352,0.892267375567246,-0.194462210461058,-10.2655134298832,276.959278360506,"deheson_W4_2010"
"124","deheson_W4","2011",0.595264761815077,0.645475656961116,0.747513113649695,0.630004745663225,1.41759801146897,2.64028281394212,95.4985762774379,"deheson_W4_2011"
"125","deheson_W4","2012",-1.03778201603999,-1.36347127308338,-1.32994672445442,-1.57487615725494,-0.926111375621443,-146.417100375057,-239.355377617347,"deheson_W4_2012"
"126","deheson_W4","2013",1.61043685798761,0.907484850092459,0.627338139390835,0.538054410093676,-1.01377935439998,109.202151081957,144.144442312244,"deheson_W4_2013"
"127","deheson_W4","2014",-0.598927058606047,0.77921138574892,0.355641876506363,0.163723814008379,0.787795992416425,-104.430318411646,119.888966557627,"deheson_W4_2014"
"128","deheson_W4","2015",-1.38778101593501,-1.45181767325475,-1.02802434058946,-0.654451900139935,-0.324616889492484,-183.018740585206,-255.469850943712,"deheson_W4_2015"
"129","la_cana","2000",1.53939227290974,0.167072332364701,NA,NA,NA,52.2853474236538,-72.6997804172175,"la_cana_2000"
"130","la_cana","2001",0.571623449387584,1.29563168186468,1.45497318078085,1.43535567780711,NA,-40.8686335707622,115.748531104855,"la_cana_2001"
"131","la_cana","2002",0.302077174072083,-0.424473529473453,-0.521783280305094,-0.517590696461229,0.96168013851618,-64.168361199174,-156.618516577758,"la_cana_2002"
"132","la_cana","2003",-0.67680707485125,-0.0717125156306558,0.263798204737172,0.58333308938231,0.149162288898861,-149.044248963258,-106.959652494754,"la_cana_2003"
"133","la_cana","2004",0.133763587880044,0.397112827102672,0.857445351359483,0.852543015187127,1.29455784824536,-78.5033970293851,-38.6032145040823,"la_cana_2004"
"134","la_cana","2005",-1.12868836052776,-1.55345813850471,-1.17435420947292,-1.20537487991472,-0.282624153979104,-192.700351996429,-323.757633891079,"la_cana_2005"
"135","la_cana","2006",-0.116040341164473,-0.300612201591318,-0.433769762048526,-0.856748101038175,-1.6543324163709,-99.7482276786668,-139.228036399342,"la_cana_2006"
"136","la_cana","2007",0.107929181990835,0.206564580604348,0.841520738799661,0.723687146503629,-0.0449421950488882,-80.697892611027,-66.9373539969963,"la_cana_2007"
"137","la_cana","2008",0.916781777230504,0.710801173180991,-0.294720799164804,-0.225273257053662,0.539283094758914,-9.80415291944412,10.6151679181367,"la_cana_2008"
"138","la_cana","2009",-1.69273116312549,-0.917650043326899,-1.14790903841495,-1.31844563493186,-1.29187138077457,-255.755315928219,-226.827261179902,"la_cana_2009"
"139","la_cana","2010",1.24058712322098,1.94790689125608,1.61552216899636,1.51886258568789,0.284448848724507,21.3072758038701,265.521288910307,"la_cana_2010"
"140","la_cana","2011",0.449026367484545,0.348531576050302,0.583610736469693,0.38999234230023,1.69124792499233,-51.5395856428905,-45.9199312424853,"la_cana_2011"
"141","la_cana","2012",-1.01858998190133,-1.51269405987598,-1.46066777082735,-1.50974585873442,-1.01335501427893,-181.602567369087,-317.231939602691,"la_cana_2012"
"142","la_cana","2013",1.30987341298049,0.935026997941526,0.855505445597126,0.856572436343739,-0.615635849119382,28.2779189449787,48.4777692064666,"la_cana_2013"
"143","la_cana","2014",-0.991520532618478,0.116129625401117,-0.270524842022659,-0.342607038078703,0.559078400234039,-178.924252735726,-80.086602376841,"la_cana_2014"
"144","la_cana","2015",-0.959142616421836,-1.24153939705005,-0.949568281906006,-0.411866865896983,-0.576290949966603,-175.745436113257,-274.985498015261,"la_cana_2015"
"145","la_ciervina","2000",1.45513979727598,-0.354987322152018,NA,NA,NA,73.185276875999,-73.809031189251,"la_ciervina_2000"
"146","la_ciervina","2001",-0.0448063218880931,1.09461091103416,1.53763322106281,1.47569490091021,NA,-50.2854535411623,141.344669307593,"la_ciervina_2001"
"147","la_ciervina","2002",0.502879559568808,-0.157447114499994,-0.598415475873308,-0.50699531355975,0.985540825568357,-5.56034579609532,-43.5535662966794,"la_ciervina_2002"
"148","la_ciervina","2003",0.0372042624766212,0.641753639445818,0.86551535999135,1.28599291717584,0.848418081476016,-43.4489145994397,73.6177369233245,"la_ciervina_2003"
"149","la_ciervina","2004",-0.237179204535791,-0.14752784790237,0.41957023234573,0.323581677265073,1.39018789215865,-66.6674051657866,-42.0592046344945,"la_ciervina_2004"
"150","la_ciervina","2005",-0.970530271377576,-1.31466389890437,-0.982119134165547,-1.21439872646251,-0.671149266245593,-136.780209117452,-245.096409725964,"la_ciervina_2005"
"151","la_ciervina","2006",-0.313993478144781,-0.393418054946734,-0.281728456583088,-0.783896214529425,-1.65579542115947,-73.3754745379073,-79.821958035999,"la_ciervina_2006"
"152","la_ciervina","2007",0.381460516763875,0.23464211110049,0.697942325425442,0.45328448007397,-0.0657886096963974,-15.3509394670109,14.3457269733522,"la_ciervina_2007"
"153","la_ciervina","2008",0.889114376637662,0.700034419348607,-0.148369731799112,0.122326641373995,0.721817259965235,25.6939372365494,82.1728090045547,"la_ciervina_2008"
"154","la_ciervina","2009",-1.67945411013408,-1.0482469636235,-1.30617117003808,-1.41485599388403,-1.10015311475547,-225.760441104632,-192.011279718564,"la_ciervina_2009"
"155","la_ciervina","2010",0.788030881495944,1.97320916103126,1.39644516097004,1.13686922582371,-0.223003194014468,17.4655996615946,286.286182705938,"la_ciervina_2010"
"156","la_ciervina","2011",0.797023400934386,0.442728292723657,0.737491124353768,0.731612146107674,1.52601067017131,18.1955861381875,44.5946302178891,"la_ciervina_2011"
"157","la_ciervina","2012",-1.29846474165134,-1.69521426133857,-1.59758068211397,-1.53149738738355,-0.743346174108643,-174.471190151497,-331.670882707779,"la_ciervina_2012"
"158","la_ciervina","2013",1.53166380015581,0.866246583222299,0.611402825181567,0.658518626641304,-0.806172441070333,79.8462816368228,106.79286572706,"la_ciervina_2013"
"159","la_ciervina","2014",-0.946086604800758,0.261560774362505,-0.42282672132355,-0.35915976297546,0.499326068700668,-134.164974023873,18.2643167154509,"la_ciervina_2014"
"160","la_ciervina","2015",-1.07546059865947,-1.24860047333788,-1.04939339508824,-0.546942914856394,-0.544115652478715,-148.292538272782,-231.419264593831,"la_ciervina_2015"
"161","la_villa","2000",1.43253883414095,-0.369583738266866,NA,NA,NA,64.6725677707585,-82.0671298280038,"la_villa_2000"
"162","la_villa","2001",0.41821232567075,1.23370882683432,1.53070680342133,1.47322046864151,NA,-24.2627749079403,169.935115911009,"la_villa_2001"
"163","la_villa","2002",0.358710925767428,0.103025891434239,-0.476595481663271,-0.362105774194776,1.03894302643238,-29.1117166771901,-10.0770578466074,"la_villa_2002"
"164","la_villa","2003",0.470154711625702,0.910514138313723,1.0501713933372,1.28219435605782,0.865796980979286,-20.0143693768425,115.202982526828,"la_villa_2003"
"165","la_villa","2004",-0.487414641748719,-0.281587927207197,0.196873818286505,-0.169839422228827,1.02318324325174,-98.6577004282209,-68.4627379523752,"la_villa_2004"
"166","la_villa","2005",-0.936613073465276,-1.20394530876711,-0.979981457114006,-1.38364175370318,-1.22104462773844,-139.049179369983,-222.860794127721,"la_villa_2005"
"167","la_villa","2006",-0.564773936952444,-0.603885773087993,-0.36767736636453,-0.8954699918367,-1.67004124611536,-105.336223281933,-119.117706605442,"la_villa_2006"
"168","la_villa","2007",0.116607402455576,-0.0289910911256102,0.706225890673449,0.520840561867394,-0.280051464108068,-48.7365545102178,-29.9997254077519,"la_villa_2007"
"169","la_villa","2008",1.04860117849649,0.519227050717426,-0.265512834117646,0.107724349999374,0.601612176815653,29.1044220155777,53.1735700784625,"la_villa_2008"
"170","la_villa","2009",-1.78770872741559,-1.16625587724999,-1.4444929176852,-1.43404073695257,-1.08835160415602,-231.995447006873,-215.845445667967,"la_villa_2009"
