"","r_name","aoi_name","values","date","variable","SSP"
"164","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_01_2041_2070_norm","Dehesón El Encinar - W - 1",7.85000000000002,"01_2041","tas","ssp126"
"165","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_01_2041_2070_norm","Dehesón El Encinar - C - 2",7.95000000000005,"01_2041","tas","ssp126"
"166","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_01_2041_2070_norm","Dehesón El Encinar - S - 7",7.85000000000002,"01_2041","tas","ssp126"
"167","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_01_2041_2070_norm","Dehesón El Encinar - C - 5",7.95000000000005,"01_2041","tas","ssp126"
"168","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_01_2041_2070_norm","Dehesón El Encinar - W - 4",7.95000000000005,"01_2041","tas","ssp126"
"169","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_01_2041_2070_norm","Dehesón El Encinar - Otro - 6",7.95000000000005,"01_2041","tas","ssp126"
"170","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_02_2041_2070_norm","Atoquedo",10.35,"02_2041","tas","ssp126"
"171","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_02_2041_2070_norm","La Caña",10.05,"02_2041","tas","ssp126"
"172","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_02_2041_2070_norm","La Ciervina",10.45,"02_2041","tas","ssp126"
"173","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_02_2041_2070_norm","Las Casillas",10.7500000000001,"02_2041","tas","ssp126"
"174","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_02_2041_2070_norm","La Villa",10.55,"02_2041","tas","ssp126"
"175","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_02_2041_2070_norm","Valdelacasa",10.7500000000001,"02_2041","tas","ssp126"
"176","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_02_2041_2070_norm","Dehesón El Encinar - S -3",10.2500000000001,"02_2041","tas","ssp126"
"177","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_02_2041_2070_norm","Dehesón El Encinar - W - 1",10.2500000000001,"02_2041","tas","ssp126"
"178","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_02_2041_2070_norm","Dehesón El Encinar - C - 2",10.35,"02_2041","tas","ssp126"
"179","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_02_2041_2070_norm","Dehesón El Encinar - S - 7",10.2500000000001,"02_2041","tas","ssp126"
"180","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_02_2041_2070_norm","Dehesón El Encinar - C - 5",10.2500000000001,"02_2041","tas","ssp126"
"181","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_02_2041_2070_norm","Dehesón El Encinar - W - 4",10.35,"02_2041","tas","ssp126"
"182","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_02_2041_2070_norm","Dehesón El Encinar - Otro - 6",10.2500000000001,"02_2041","tas","ssp126"
"183","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_03_2041_2070_norm","Atoquedo",12.95,"03_2041","tas","ssp126"
"184","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_03_2041_2070_norm","La Caña",12.55,"03_2041","tas","ssp126"
"185","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_03_2041_2070_norm","La Ciervina",12.85,"03_2041","tas","ssp126"
"186","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_03_2041_2070_norm","Las Casillas",13.15,"03_2041","tas","ssp126"
"187","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_03_2041_2070_norm","La Villa",12.95,"03_2041","tas","ssp126"
"188","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_03_2041_2070_norm","Valdelacasa",13.45,"03_2041","tas","ssp126"
"189","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_03_2041_2070_norm","Dehesón El Encinar - S -3",12.95,"03_2041","tas","ssp126"
"190","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_03_2041_2070_norm","Dehesón El Encinar - W - 1",12.95,"03_2041","tas","ssp126"
"191","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_03_2041_2070_norm","Dehesón El Encinar - C - 2",13.05,"03_2041","tas","ssp126"
"192","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_03_2041_2070_norm","Dehesón El Encinar - S - 7",12.95,"03_2041","tas","ssp126"
"193","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_03_2041_2070_norm","Dehesón El Encinar - C - 5",13.05,"03_2041","tas","ssp126"
"194","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_03_2041_2070_norm","Dehesón El Encinar - W - 4",13.05,"03_2041","tas","ssp126"
"195","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_03_2041_2070_norm","Dehesón El Encinar - Otro - 6",13.05,"03_2041","tas","ssp126"
"196","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_04_2041_2070_norm","Atoquedo",14.05,"04_2041","tas","ssp126"
"197","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_04_2041_2070_norm","La Caña",13.55,"04_2041","tas","ssp126"
"198","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_04_2041_2070_norm","La Ciervina",13.95,"04_2041","tas","ssp126"
"199","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_04_2041_2070_norm","Las Casillas",14.15,"04_2041","tas","ssp126"
"200","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_04_2041_2070_norm","La Villa",14.05,"04_2041","tas","ssp126"
"201","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_04_2041_2070_norm","Valdelacasa",14.65,"04_2041","tas","ssp126"
"202","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_04_2041_2070_norm","Dehesón El Encinar - S -3",14.15,"04_2041","tas","ssp126"
"203","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_04_2041_2070_norm","Dehesón El Encinar - W - 1",14.05,"04_2041","tas","ssp126"
"204","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_04_2041_2070_norm","Dehesón El Encinar - C - 2",14.2500000000001,"04_2041","tas","ssp126"
"205","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_04_2041_2070_norm","Dehesón El Encinar - S - 7",14.05,"04_2041","tas","ssp126"
"206","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_04_2041_2070_norm","Dehesón El Encinar - C - 5",14.15,"04_2041","tas","ssp126"
"207","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_04_2041_2070_norm","Dehesón El Encinar - W - 4",14.2500000000001,"04_2041","tas","ssp126"
"208","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_04_2041_2070_norm","Dehesón El Encinar - Otro - 6",14.15,"04_2041","tas","ssp126"
"209","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_05_2041_2070_norm","Atoquedo",19.05,"05_2041","tas","ssp126"
"210","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_05_2041_2070_norm","La Caña",18.7500000000001,"05_2041","tas","ssp126"
"211","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_05_2041_2070_norm","La Ciervina",19.05,"05_2041","tas","ssp126"
"212","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_05_2041_2070_norm","Las Casillas",19.05,"05_2041","tas","ssp126"
"213","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_05_2041_2070_norm","La Villa",18.95,"05_2041","tas","ssp126"
"214","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_05_2041_2070_norm","Valdelacasa",19.85,"05_2041","tas","ssp126"
"215","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_05_2041_2070_norm","Dehesón El Encinar - S -3",19.55,"05_2041","tas","ssp126"
"216","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_05_2041_2070_norm","Dehesón El Encinar - W - 1",19.45,"05_2041","tas","ssp126"
"217","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_05_2041_2070_norm","Dehesón El Encinar - C - 2",19.65,"05_2041","tas","ssp126"
"218","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_05_2041_2070_norm","Dehesón El Encinar - S - 7",19.45,"05_2041","tas","ssp126"
"219","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_05_2041_2070_norm","Dehesón El Encinar - C - 5",19.55,"05_2041","tas","ssp126"
"220","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_05_2041_2070_norm","Dehesón El Encinar - W - 4",19.65,"05_2041","tas","ssp126"
"221","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_05_2041_2070_norm","Dehesón El Encinar - Otro - 6",19.55,"05_2041","tas","ssp126"
"222","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_06_2041_2070_norm","Atoquedo",25.05,"06_2041","tas","ssp126"
"223","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_06_2041_2070_norm","La Caña",24.65,"06_2041","tas","ssp126"
"224","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_06_2041_2070_norm","La Ciervina",24.85,"06_2041","tas","ssp126"
"225","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_06_2041_2070_norm","Las Casillas",24.95,"06_2041","tas","ssp126"
"226","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_06_2041_2070_norm","La Villa",24.7500000000001,"06_2041","tas","ssp126"
"227","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_06_2041_2070_norm","Valdelacasa",25.7500000000001,"06_2041","tas","ssp126"
"228","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_06_2041_2070_norm","Dehesón El Encinar - S -3",25.55,"06_2041","tas","ssp126"
"229","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_06_2041_2070_norm","Dehesón El Encinar - W - 1",25.55,"06_2041","tas","ssp126"
"230","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_06_2041_2070_norm","Dehesón El Encinar - C - 2",25.65,"06_2041","tas","ssp126"
"231","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_06_2041_2070_norm","Dehesón El Encinar - S - 7",25.45,"06_2041","tas","ssp126"
"232","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_06_2041_2070_norm","Dehesón El Encinar - C - 5",25.55,"06_2041","tas","ssp126"
"233","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_06_2041_2070_norm","Dehesón El Encinar - W - 4",25.65,"06_2041","tas","ssp126"
"234","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_06_2041_2070_norm","Dehesón El Encinar - Otro - 6",25.55,"06_2041","tas","ssp126"
"235","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_07_2041_2070_norm","Atoquedo",28.45,"07_2041","tas","ssp126"
"236","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_07_2041_2070_norm","La Caña",27.85,"07_2041","tas","ssp126"
"237","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_07_2041_2070_norm","La Ciervina",28.2500000000001,"07_2041","tas","ssp126"
"238","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_07_2041_2070_norm","Las Casillas",28.35,"07_2041","tas","ssp126"
"239","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_07_2041_2070_norm","La Villa",28.2500000000001,"07_2041","tas","ssp126"
"240","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_07_2041_2070_norm","Valdelacasa",29.35,"07_2041","tas","ssp126"
"241","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_07_2041_2070_norm","Dehesón El Encinar - S -3",29.35,"07_2041","tas","ssp126"
"242","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_07_2041_2070_norm","Dehesón El Encinar - W - 1",29.35,"07_2041","tas","ssp126"
"243","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_07_2041_2070_norm","Dehesón El Encinar - C - 2",29.45,"07_2041","tas","ssp126"
"244","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_07_2041_2070_norm","Dehesón El Encinar - S - 7",29.35,"07_2041","tas","ssp126"
"245","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_07_2041_2070_norm","Dehesón El Encinar - C - 5",29.35,"07_2041","tas","ssp126"
"246","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_07_2041_2070_norm","Dehesón El Encinar - W - 4",29.45,"07_2041","tas","ssp126"
"247","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_07_2041_2070_norm","Dehesón El Encinar - Otro - 6",29.35,"07_2041","tas","ssp126"
"248","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_08_2041_2070_norm","Atoquedo",27.7500000000001,"08_2041","tas","ssp126"
"249","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_08_2041_2070_norm","La Caña",27.15,"08_2041","tas","ssp126"
"250","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_08_2041_2070_norm","La Ciervina",27.65,"08_2041","tas","ssp126"
"251","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_08_2041_2070_norm","Las Casillas",27.7500000000001,"08_2041","tas","ssp126"
"252","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_08_2041_2070_norm","La Villa",27.65,"08_2041","tas","ssp126"
"253","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_08_2041_2070_norm","Valdelacasa",28.65,"08_2041","tas","ssp126"
"254","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_08_2041_2070_norm","Dehesón El Encinar - S -3",28.45,"08_2041","tas","ssp126"
"255","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_08_2041_2070_norm","Dehesón El Encinar - W - 1",28.45,"08_2041","tas","ssp126"
"256","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_08_2041_2070_norm","Dehesón El Encinar - C - 2",28.65,"08_2041","tas","ssp126"
"257","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_08_2041_2070_norm","Dehesón El Encinar - S - 7",28.45,"08_2041","tas","ssp126"
"258","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_08_2041_2070_norm","Dehesón El Encinar - C - 5",28.55,"08_2041","tas","ssp126"
"259","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_08_2041_2070_norm","Dehesón El Encinar - W - 4",28.55,"08_2041","tas","ssp126"
"260","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_08_2041_2070_norm","Dehesón El Encinar - Otro - 6",28.55,"08_2041","tas","ssp126"
"261","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_09_2041_2070_norm","Atoquedo",23.7500000000001,"09_2041","tas","ssp126"
"262","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_09_2041_2070_norm","La Caña",23.35,"09_2041","tas","ssp126"
"263","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_09_2041_2070_norm","La Ciervina",23.65,"09_2041","tas","ssp126"
"264","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_09_2041_2070_norm","Las Casillas",23.85,"09_2041","tas","ssp126"
"265","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_09_2041_2070_norm","La Villa",23.7500000000001,"09_2041","tas","ssp126"
"266","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_09_2041_2070_norm","Valdelacasa",24.55,"09_2041","tas","ssp126"
"267","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_09_2041_2070_norm","Dehesón El Encinar - S -3",24.05,"09_2041","tas","ssp126"
"268","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_09_2041_2070_norm","Dehesón El Encinar - W - 1",24.05,"09_2041","tas","ssp126"
"269","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_09_2041_2070_norm","Dehesón El Encinar - C - 2",24.15,"09_2041","tas","ssp126"
"270","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_09_2041_2070_norm","Dehesón El Encinar - S - 7",24.05,"09_2041","tas","ssp126"
"271","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_09_2041_2070_norm","Dehesón El Encinar - C - 5",24.15,"09_2041","tas","ssp126"
"272","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_09_2041_2070_norm","Dehesón El Encinar - W - 4",24.15,"09_2041","tas","ssp126"
"273","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_09_2041_2070_norm","Dehesón El Encinar - Otro - 6",24.15,"09_2041","tas","ssp126"
"274","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_10_2041_2070_norm","Atoquedo",18.65,"10_2041","tas","ssp126"
"275","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_10_2041_2070_norm","La Caña",18.35,"10_2041","tas","ssp126"
"276","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_10_2041_2070_norm","La Ciervina",18.65,"10_2041","tas","ssp126"
"277","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_10_2041_2070_norm","Las Casillas",18.95,"10_2041","tas","ssp126"
"278","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_10_2041_2070_norm","La Villa",18.65,"10_2041","tas","ssp126"
"279","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_10_2041_2070_norm","Valdelacasa",19.15,"10_2041","tas","ssp126"
"280","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_10_2041_2070_norm","Dehesón El Encinar - S -3",18.55,"10_2041","tas","ssp126"
"281","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_10_2041_2070_norm","Dehesón El Encinar - W - 1",18.55,"10_2041","tas","ssp126"
"282","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_10_2041_2070_norm","Dehesón El Encinar - C - 2",18.65,"10_2041","tas","ssp126"
"283","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_10_2041_2070_norm","Dehesón El Encinar - S - 7",18.55,"10_2041","tas","ssp126"
"284","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_10_2041_2070_norm","Dehesón El Encinar - C - 5",18.55,"10_2041","tas","ssp126"
"285","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_10_2041_2070_norm","Dehesón El Encinar - W - 4",18.65,"10_2041","tas","ssp126"
"286","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_10_2041_2070_norm","Dehesón El Encinar - Otro - 6",18.55,"10_2041","tas","ssp126"
"287","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_11_2041_2070_norm","Atoquedo",12.65,"11_2041","tas","ssp126"
"288","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_11_2041_2070_norm","La Caña",12.45,"11_2041","tas","ssp126"
"289","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_11_2041_2070_norm","La Ciervina",12.55,"11_2041","tas","ssp126"
"290","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_11_2041_2070_norm","Las Casillas",12.95,"11_2041","tas","ssp126"
"291","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_11_2041_2070_norm","La Villa",12.7500000000001,"11_2041","tas","ssp126"
"292","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_11_2041_2070_norm","Valdelacasa",12.85,"11_2041","tas","ssp126"
"293","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_11_2041_2070_norm","Dehesón El Encinar - S -3",12.45,"11_2041","tas","ssp126"
"294","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_11_2041_2070_norm","Dehesón El Encinar - W - 1",12.45,"11_2041","tas","ssp126"
"295","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_11_2041_2070_norm","Dehesón El Encinar - C - 2",12.55,"11_2041","tas","ssp126"
"296","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_11_2041_2070_norm","Dehesón El Encinar - S - 7",12.45,"11_2041","tas","ssp126"
"297","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_11_2041_2070_norm","Dehesón El Encinar - C - 5",12.55,"11_2041","tas","ssp126"
"298","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_11_2041_2070_norm","Dehesón El Encinar - W - 4",12.55,"11_2041","tas","ssp126"
"299","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_11_2041_2070_norm","Dehesón El Encinar - Otro - 6",12.55,"11_2041","tas","ssp126"
"300","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_12_2041_2070_norm","Atoquedo",9.15000000000003,"12_2041","tas","ssp126"
"301","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_12_2041_2070_norm","La Caña",8.95000000000005,"12_2041","tas","ssp126"
"302","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_12_2041_2070_norm","La Ciervina",9.15000000000003,"12_2041","tas","ssp126"
"303","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_12_2041_2070_norm","Las Casillas",9.45000000000005,"12_2041","tas","ssp126"
"304","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_12_2041_2070_norm","La Villa",9.25000000000006,"12_2041","tas","ssp126"
"305","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_12_2041_2070_norm","Valdelacasa",9.35000000000002,"12_2041","tas","ssp126"
"306","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_12_2041_2070_norm","Dehesón El Encinar - S -3",8.85000000000002,"12_2041","tas","ssp126"
"307","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_12_2041_2070_norm","Dehesón El Encinar - W - 1",8.85000000000002,"12_2041","tas","ssp126"
"308","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_12_2041_2070_norm","Dehesón El Encinar - C - 2",8.95000000000005,"12_2041","tas","ssp126"
"309","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_12_2041_2070_norm","Dehesón El Encinar - S - 7",8.85000000000002,"12_2041","tas","ssp126"
"310","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_12_2041_2070_norm","Dehesón El Encinar - C - 5",8.95000000000005,"12_2041","tas","ssp126"
"311","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_12_2041_2070_norm","Dehesón El Encinar - W - 4",8.95000000000005,"12_2041","tas","ssp126"
"312","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tas_12_2041_2070_norm","Dehesón El Encinar - Otro - 6",8.95000000000005,"12_2041","tas","ssp126"
"313","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_01_2041_2070_norm","Atoquedo",12.55,"01_2041","tasmax","ssp126"
"314","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_01_2041_2070_norm","La Caña",12.65,"01_2041","tasmax","ssp126"
"315","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_01_2041_2070_norm","La Ciervina",12.65,"01_2041","tasmax","ssp126"
"316","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_01_2041_2070_norm","Las Casillas",12.85,"01_2041","tasmax","ssp126"
"317","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_01_2041_2070_norm","La Villa",12.65,"01_2041","tasmax","ssp126"
"318","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_01_2041_2070_norm","Valdelacasa",12.85,"01_2041","tasmax","ssp126"
"319","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_01_2041_2070_norm","Dehesón El Encinar - S -3",12.15,"01_2041","tasmax","ssp126"
"320","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_01_2041_2070_norm","Dehesón El Encinar - W - 1",12.15,"01_2041","tasmax","ssp126"
"321","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_01_2041_2070_norm","Dehesón El Encinar - C - 2",12.35,"01_2041","tasmax","ssp126"
"322","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_01_2041_2070_norm","Dehesón El Encinar - S - 7",12.15,"01_2041","tasmax","ssp126"
"323","CHELSA_mpi-esm1-2-hr_r1i1p1f1_w5e5_ssp126_tasmax_01_2041_2070_norm","Dehesón El Encinar - C - 5",12.2500000000001,"01_2041","tasmax","ssp126"
