"","r_name","aoi_name","values","date","variable","SSP"
"30","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_03_2071_2100_norm","las_casillas",37.4,"03_2071","pr","ssp585"
"31","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_03_2071_2100_norm","la_villa",47.7,"03_2071","pr","ssp585"
"32","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_03_2071_2100_norm","valdelacasa",52.3,"03_2071","pr","ssp585"
"33","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_03_2071_2100_norm","deheson_S3",50.1,"03_2071","pr","ssp585"
"34","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_03_2071_2100_norm","deheson_W1",52.8,"03_2071","pr","ssp585"
"35","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_03_2071_2100_norm","deheson_C2",50.2,"03_2071","pr","ssp585"
"36","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_03_2071_2100_norm","deheson_S7",48.3,"03_2071","pr","ssp585"
"37","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_03_2071_2100_norm","deheson_C5",49.1,"03_2071","pr","ssp585"
"38","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_03_2071_2100_norm","deheson_W4",49.2,"03_2071","pr","ssp585"
"39","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_03_2071_2100_norm","deheson_O6",49.1,"03_2071","pr","ssp585"
"40","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_04_2071_2100_norm","atoquedo",55.8,"04_2071","pr","ssp585"
"41","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_04_2071_2100_norm","la_cana",45.2,"04_2071","pr","ssp585"
"42","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_04_2071_2100_norm","la_ciervina",52,"04_2071","pr","ssp585"
"43","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_04_2071_2100_norm","las_casillas",42.7,"04_2071","pr","ssp585"
"44","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_04_2071_2100_norm","la_villa",49.4,"04_2071","pr","ssp585"
"45","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_04_2071_2100_norm","valdelacasa",52.7,"04_2071","pr","ssp585"
"46","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_04_2071_2100_norm","deheson_S3",59.3,"04_2071","pr","ssp585"
"47","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_04_2071_2100_norm","deheson_W1",62.3,"04_2071","pr","ssp585"
"48","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_04_2071_2100_norm","deheson_C2",59,"04_2071","pr","ssp585"
"49","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_04_2071_2100_norm","deheson_S7",57.4,"04_2071","pr","ssp585"
"50","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_04_2071_2100_norm","deheson_C5",58,"04_2071","pr","ssp585"
"51","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_04_2071_2100_norm","deheson_W4",57.9,"04_2071","pr","ssp585"
"52","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_04_2071_2100_norm","deheson_O6",58,"04_2071","pr","ssp585"
"53","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_05_2071_2100_norm","atoquedo",68.6,"05_2071","pr","ssp585"
"54","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_05_2071_2100_norm","la_cana",44.9,"05_2071","pr","ssp585"
"55","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_05_2071_2100_norm","la_ciervina",66.3,"05_2071","pr","ssp585"
"56","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_05_2071_2100_norm","las_casillas",48.2,"05_2071","pr","ssp585"
"57","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_05_2071_2100_norm","la_villa",65.8,"05_2071","pr","ssp585"
"58","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_05_2071_2100_norm","valdelacasa",65.8,"05_2071","pr","ssp585"
"59","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_05_2071_2100_norm","deheson_S3",59.5,"05_2071","pr","ssp585"
"60","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_05_2071_2100_norm","deheson_W1",62.5,"05_2071","pr","ssp585"
"61","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_05_2071_2100_norm","deheson_C2",59.6,"05_2071","pr","ssp585"
"62","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_05_2071_2100_norm","deheson_S7",57.5,"05_2071","pr","ssp585"
"63","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_05_2071_2100_norm","deheson_C5",58.4,"05_2071","pr","ssp585"
"64","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_05_2071_2100_norm","deheson_W4",58.4,"05_2071","pr","ssp585"
"65","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_05_2071_2100_norm","deheson_O6",58.4,"05_2071","pr","ssp585"
"66","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_06_2071_2100_norm","atoquedo",23.6,"06_2071","pr","ssp585"
"67","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_06_2071_2100_norm","la_cana",18.5,"06_2071","pr","ssp585"
"68","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_06_2071_2100_norm","la_ciervina",23.5,"06_2071","pr","ssp585"
"69","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_06_2071_2100_norm","las_casillas",18.4,"06_2071","pr","ssp585"
"70","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_06_2071_2100_norm","la_villa",22,"06_2071","pr","ssp585"
"71","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_06_2071_2100_norm","valdelacasa",19.6,"06_2071","pr","ssp585"
"72","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_06_2071_2100_norm","deheson_S3",19.2,"06_2071","pr","ssp585"
"73","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_06_2071_2100_norm","deheson_W1",19.9,"06_2071","pr","ssp585"
"74","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_06_2071_2100_norm","deheson_C2",19,"06_2071","pr","ssp585"
"75","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_06_2071_2100_norm","deheson_S7",18.7,"06_2071","pr","ssp585"
"76","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_06_2071_2100_norm","deheson_C5",18.8,"06_2071","pr","ssp585"
"77","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_06_2071_2100_norm","deheson_W4",18.8,"06_2071","pr","ssp585"
"78","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_06_2071_2100_norm","deheson_O6",18.8,"06_2071","pr","ssp585"
"79","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_07_2071_2100_norm","atoquedo",6.6,"07_2071","pr","ssp585"
"80","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_07_2071_2100_norm","la_cana",4.8,"07_2071","pr","ssp585"
"81","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_07_2071_2100_norm","la_ciervina",6.9,"07_2071","pr","ssp585"
"82","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_07_2071_2100_norm","las_casillas",5.8,"07_2071","pr","ssp585"
"83","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_07_2071_2100_norm","la_villa",6.5,"07_2071","pr","ssp585"
"84","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_07_2071_2100_norm","valdelacasa",5.5,"07_2071","pr","ssp585"
"85","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_07_2071_2100_norm","deheson_S3",5.8,"07_2071","pr","ssp585"
"86","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_07_2071_2100_norm","deheson_W1",6.1,"07_2071","pr","ssp585"
"87","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_07_2071_2100_norm","deheson_C2",5.7,"07_2071","pr","ssp585"
"88","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_07_2071_2100_norm","deheson_S7",5.6,"07_2071","pr","ssp585"
"89","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_07_2071_2100_norm","deheson_C5",5.6,"07_2071","pr","ssp585"
"90","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_07_2071_2100_norm","deheson_W4",5.5,"07_2071","pr","ssp585"
"91","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_07_2071_2100_norm","deheson_O6",5.6,"07_2071","pr","ssp585"
"92","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_08_2071_2100_norm","atoquedo",8.2,"08_2071","pr","ssp585"
"93","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_08_2071_2100_norm","la_cana",5.7,"08_2071","pr","ssp585"
"94","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_08_2071_2100_norm","la_ciervina",7.1,"08_2071","pr","ssp585"
"95","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_08_2071_2100_norm","las_casillas",5.5,"08_2071","pr","ssp585"
"96","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_08_2071_2100_norm","la_villa",6.4,"08_2071","pr","ssp585"
"97","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_08_2071_2100_norm","valdelacasa",6.6,"08_2071","pr","ssp585"
"98","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_08_2071_2100_norm","deheson_S3",8.8,"08_2071","pr","ssp585"
"99","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_08_2071_2100_norm","deheson_W1",9,"08_2071","pr","ssp585"
"100","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_08_2071_2100_norm","deheson_C2",8.7,"08_2071","pr","ssp585"
"101","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_08_2071_2100_norm","deheson_S7",8.6,"08_2071","pr","ssp585"
"102","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_08_2071_2100_norm","deheson_C5",8.6,"08_2071","pr","ssp585"
"103","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_08_2071_2100_norm","deheson_W4",8.6,"08_2071","pr","ssp585"
"104","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_08_2071_2100_norm","deheson_O6",8.6,"08_2071","pr","ssp585"
"105","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_09_2071_2100_norm","atoquedo",38.3,"09_2071","pr","ssp585"
"106","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_09_2071_2100_norm","la_cana",26.1,"09_2071","pr","ssp585"
"107","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_09_2071_2100_norm","la_ciervina",37.2,"09_2071","pr","ssp585"
"108","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_09_2071_2100_norm","las_casillas",27.9,"09_2071","pr","ssp585"
"109","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_09_2071_2100_norm","la_villa",35.4,"09_2071","pr","ssp585"
"110","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_09_2071_2100_norm","valdelacasa",36.5,"09_2071","pr","ssp585"
"111","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_09_2071_2100_norm","deheson_S3",34.3,"09_2071","pr","ssp585"
"112","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_09_2071_2100_norm","deheson_W1",36.1,"09_2071","pr","ssp585"
"113","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_09_2071_2100_norm","deheson_C2",34.4,"09_2071","pr","ssp585"
"114","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_09_2071_2100_norm","deheson_S7",33.2,"09_2071","pr","ssp585"
"115","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_09_2071_2100_norm","deheson_C5",33.8,"09_2071","pr","ssp585"
"116","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_09_2071_2100_norm","deheson_W4",33.8,"09_2071","pr","ssp585"
"117","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_09_2071_2100_norm","deheson_O6",33.8,"09_2071","pr","ssp585"
"118","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_10_2071_2100_norm","atoquedo",71.1,"10_2071","pr","ssp585"
"119","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_10_2071_2100_norm","la_cana",49.5,"10_2071","pr","ssp585"
"120","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_10_2071_2100_norm","la_ciervina",66.8,"10_2071","pr","ssp585"
"121","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_10_2071_2100_norm","las_casillas",52.8,"10_2071","pr","ssp585"
"122","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_10_2071_2100_norm","la_villa",68.4,"10_2071","pr","ssp585"
"123","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_10_2071_2100_norm","valdelacasa",75.5,"10_2071","pr","ssp585"
"124","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_10_2071_2100_norm","deheson_S3",72.6,"10_2071","pr","ssp585"
"125","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_10_2071_2100_norm","deheson_W1",76.4,"10_2071","pr","ssp585"
"126","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_10_2071_2100_norm","deheson_C2",72.6,"10_2071","pr","ssp585"
"127","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_10_2071_2100_norm","deheson_S7",70.1,"10_2071","pr","ssp585"
"128","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_10_2071_2100_norm","deheson_C5",71,"10_2071","pr","ssp585"
"129","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_10_2071_2100_norm","deheson_W4",71,"10_2071","pr","ssp585"
"130","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_10_2071_2100_norm","deheson_O6",71,"10_2071","pr","ssp585"
"131","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_11_2071_2100_norm","atoquedo",104.6,"11_2071","pr","ssp585"
"132","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_11_2071_2100_norm","la_cana",79.6,"11_2071","pr","ssp585"
"133","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_11_2071_2100_norm","la_ciervina",101.7,"11_2071","pr","ssp585"
"134","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_11_2071_2100_norm","las_casillas",84.7,"11_2071","pr","ssp585"
"135","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_11_2071_2100_norm","la_villa",100.7,"11_2071","pr","ssp585"
"136","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_11_2071_2100_norm","valdelacasa",107.1,"11_2071","pr","ssp585"
"137","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_11_2071_2100_norm","deheson_S3",104.6,"11_2071","pr","ssp585"
"138","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_11_2071_2100_norm","deheson_W1",109.9,"11_2071","pr","ssp585"
"139","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_11_2071_2100_norm","deheson_C2",104.7,"11_2071","pr","ssp585"
"140","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_11_2071_2100_norm","deheson_S7",101,"11_2071","pr","ssp585"
"141","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_11_2071_2100_norm","deheson_C5",102.4,"11_2071","pr","ssp585"
"142","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_11_2071_2100_norm","deheson_W4",102.5,"11_2071","pr","ssp585"
"143","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_11_2071_2100_norm","deheson_O6",102.4,"11_2071","pr","ssp585"
"144","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_12_2071_2100_norm","atoquedo",129.9,"12_2071","pr","ssp585"
"145","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_12_2071_2100_norm","la_cana",100.4,"12_2071","pr","ssp585"
"146","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_12_2071_2100_norm","la_ciervina",121.8,"12_2071","pr","ssp585"
"147","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_12_2071_2100_norm","las_casillas",101.5,"12_2071","pr","ssp585"
"148","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_12_2071_2100_norm","la_villa",128.7,"12_2071","pr","ssp585"
"149","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_12_2071_2100_norm","valdelacasa",137.1,"12_2071","pr","ssp585"
"150","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_12_2071_2100_norm","deheson_S3",140.2,"12_2071","pr","ssp585"
"151","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_12_2071_2100_norm","deheson_W1",147.8,"12_2071","pr","ssp585"
"152","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_12_2071_2100_norm","deheson_C2",140.8,"12_2071","pr","ssp585"
"153","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_12_2071_2100_norm","deheson_S7",135,"12_2071","pr","ssp585"
"154","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_12_2071_2100_norm","deheson_C5",137.3,"12_2071","pr","ssp585"
"155","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_12_2071_2100_norm","deheson_W4",137.5,"12_2071","pr","ssp585"
"156","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_pr_12_2071_2100_norm","deheson_O6",137.3,"12_2071","pr","ssp585"
"157","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_01_2071_2100_norm","atoquedo",9.35000000000002,"01_2071","tas","ssp585"
"158","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_01_2071_2100_norm","la_cana",9.25000000000006,"01_2071","tas","ssp585"
"159","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_01_2071_2100_norm","la_ciervina",9.55000000000001,"01_2071","tas","ssp585"
"160","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_01_2071_2100_norm","las_casillas",9.85000000000002,"01_2071","tas","ssp585"
"161","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_01_2071_2100_norm","la_villa",9.65000000000003,"01_2071","tas","ssp585"
"162","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_01_2071_2100_norm","valdelacasa",9.65000000000003,"01_2071","tas","ssp585"
"163","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_01_2071_2100_norm","deheson_S3",9.15000000000003,"01_2071","tas","ssp585"
"164","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_01_2071_2100_norm","deheson_W1",9.15000000000003,"01_2071","tas","ssp585"
"165","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_01_2071_2100_norm","deheson_C2",9.25000000000006,"01_2071","tas","ssp585"
"166","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_01_2071_2100_norm","deheson_S7",9.15000000000003,"01_2071","tas","ssp585"
"167","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_01_2071_2100_norm","deheson_C5",9.25000000000006,"01_2071","tas","ssp585"
"168","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_01_2071_2100_norm","deheson_W4",9.25000000000006,"01_2071","tas","ssp585"
"169","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_01_2071_2100_norm","deheson_O6",9.25000000000006,"01_2071","tas","ssp585"
"170","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_02_2071_2100_norm","atoquedo",11.2500000000001,"02_2071","tas","ssp585"
"171","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_02_2071_2100_norm","la_cana",10.95,"02_2071","tas","ssp585"
"172","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_02_2071_2100_norm","la_ciervina",11.35,"02_2071","tas","ssp585"
"173","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_02_2071_2100_norm","las_casillas",11.65,"02_2071","tas","ssp585"
"174","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_02_2071_2100_norm","la_villa",11.45,"02_2071","tas","ssp585"
"175","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_02_2071_2100_norm","valdelacasa",11.65,"02_2071","tas","ssp585"
"176","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_02_2071_2100_norm","deheson_S3",11.15,"02_2071","tas","ssp585"
"177","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_02_2071_2100_norm","deheson_W1",11.15,"02_2071","tas","ssp585"
"178","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_02_2071_2100_norm","deheson_C2",11.2500000000001,"02_2071","tas","ssp585"
"179","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_02_2071_2100_norm","deheson_S7",11.15,"02_2071","tas","ssp585"
"180","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_02_2071_2100_norm","deheson_C5",11.15,"02_2071","tas","ssp585"
"181","CHELSA_gfdl-esm4_r1i1p1f1_w5e5_ssp585_tas_02_2071_2100_norm","deheson_W4",11.2500000000001,"02_2071","tas","ssp585"
