aoi,date,ndvi_mean
atoquedo_point,2012-01-19,0.7006620001995449
atoquedo_point,2012-02-04,0.6951267934789519
atoquedo_point,2012-02-20,0.6804783129799125
atoquedo_point,2012-03-07,
atoquedo_point,2012-04-08,
atoquedo_point,2012-07-13,
atoquedo_point,2012-07-29,
atoquedo_point,2012-01-19,
atoquedo_point,2012-07-29,0.27907842365451174
atoquedo_point,2012-03-14,
atoquedo_point,2012-04-15,0.11897775054373126
atoquedo_point,2013-04-27,0.466043261896123
atoquedo_point,2013-05-13,
atoquedo_point,2013-05-29,0.363100770599291
atoquedo_point,2013-06-14,0.354201743566578
atoquedo_point,2013-06-30,
atoquedo_point,2013-07-16,
atoquedo_point,2013-03-01,0.5161636996254644
atoquedo_point,2013-04-02,0.7231549839265441
atoquedo_point,2013-04-18,
atoquedo_point,2013-05-04,
atoquedo_point,2013-06-05,
atoquedo_point,2014-01-08,0.6554775332686427
atoquedo_point,2014-01-24,0.22701045826844626
atoquedo_point,2014-03-13,0.6915366549236704
atoquedo_point,2014-04-14,0.14254850739322664
atoquedo_point,2014-04-30,
atoquedo_point,2014-05-16,
atoquedo_point,2014-06-01,
atoquedo_point,2014-06-17,
atoquedo_point,2014-07-03,0.06944558431741651
atoquedo_point,2014-01-08,0.6570798044735945
atoquedo_point,2014-03-13,
atoquedo_point,2014-04-30,
atoquedo_point,2014-02-16,
atoquedo_point,2014-03-04,0.4853378882939115
atoquedo_point,2014-03-20,0.42216084582750935
atoquedo_point,2014-04-21,0.34105891253245213
atoquedo_point,2014-05-07,0.12028984443971709
atoquedo_point,2014-05-23,
atoquedo_point,2014-06-08,0.13698216159767398
atoquedo_point,2014-07-10,
atoquedo_point,2014-07-26,
la_ciervina_point,2003-01-10,0.681372777838815
la_ciervina_point,2003-01-26,0.38920465098202073
la_ciervina_point,2003-02-11,0.08990984909241706
la_ciervina_point,2003-02-27,0.6076437485567943
la_ciervina_point,2003-03-15,0.48895340229009293
la_ciervina_point,2003-03-31,0.1736098108228314
la_ciervina_point,2003-04-16,0.3858945667242144
la_ciervina_point,2003-05-02,0.47941837436350454
la_ciervina_point,2003-05-18,0.43752046002735384
la_ciervina_point,2003-01-10,0.6894135650205186
la_ciervina_point,2003-01-26,0.4968995383910363
la_ciervina_point,2003-02-27,0.6125028070399101
la_ciervina_point,2003-03-31,0.16649146267531095
la_ciervina_point,2003-04-16,0.3884422619652865
la_ciervina_point,2003-05-02,0.4608466645852952
la_ciervina_point,2003-05-18,0.36677533778576726
la_ciervina_point,2003-02-02,0.6613584999292642
la_ciervina_point,2003-03-06,0.5326580704641003
la_ciervina_point,2003-03-22,0.18530982172306185
la_ciervina_point,2003-04-07,0.5020445947884853
la_ciervina_point,2003-05-09,0.48703950572721105
la_ciervina_point,2003-05-25,0.3601353579348794
la_ciervina_point,2004-03-01,0.19025815894366593
la_ciervina_point,2004-06-05,0.3339945200513039
la_ciervina_point,2004-06-05,0.334050399017234
la_ciervina_point,2004-07-07,0.2995493954319737
la_ciervina_point,2004-01-04,0.7321857100514007
la_ciervina_point,2004-01-20,0.7402578807536132
la_ciervina_point,2004-04-25,0.709476016781502
la_ciervina_point,2004-05-27,0.21973317175581808
la_ciervina_point,2004-06-12,0.2894015647775283
la_ciervina_point,2004-06-28,0.29153952392250304
la_ciervina_point,2005-05-07,0.3024194028463889
la_ciervina_point,2005-06-08,0.2731872072469721
la_ciervina_point,2005-02-16,0.664412275960794
la_ciervina_point,2005-03-04,
la_ciervina_point,2005-05-07,0.3301549359909017
la_ciervina_point,2005-05-23,0.319514952452995
la_ciervina_point,2005-06-08,0.2751366677375932
la_ciervina_point,2005-01-22,0.6133349331818537
la_ciervina_point,2005-03-11,
la_ciervina_point,2005-04-12,0.38467983070678474
la_ciervina_point,2005-07-01,0.32394953207166916
la_ciervina_point,2006-04-08,0.4603784440504038
la_ciervina_point,2006-04-24,0.407083865701277
la_ciervina_point,2006-06-11,0.2593718439248213
la_ciervina_point,2006-01-02,0.700271428717783
la_ciervina_point,2006-04-08,0.4588350316164927
la_ciervina_point,2006-04-24,0.4051576393322043
la_ciervina_point,2006-06-11,0.2536355928192127
la_ciervina_point,2006-01-09,0.6121665158262775
la_ciervina_point,2006-03-14,
la_ciervina_point,2006-06-02,0.31486528375356587
la_ciervina_point,2006-06-18,0.31242571935635555
la_ciervina_point,2006-07-20,0.2537748560212165
la_ciervina_point,2007-02-06,0.28664404279790306
la_ciervina_point,2007-03-10,0.5394902751031071
la_ciervina_point,2007-05-29,0.2901009647024832
la_ciervina_point,2007-02-06,0.2967186391507912
la_ciervina_point,2007-03-10,0.5681674278512386
la_ciervina_point,2007-05-29,
la_ciervina_point,2007-06-30,0.33281596494573296
la_ciervina_point,2007-03-17,0.6121007634883017
la_ciervina_point,2007-04-18,0.441068141341949
la_ciervina_point,2008-02-09,0.6174936252608352
la_ciervina_point,2008-03-28,0.3120573709932575
la_ciervina_point,2008-07-18,0.2756919960405036
la_ciervina_point,2008-02-09,0.6236370156170449
la_ciervina_point,2008-03-28,0.31086782112960776
la_ciervina_point,2008-07-18,0.2772735228700055
la_ciervina_point,2008-01-31,0.6187609496478375
la_ciervina_point,2008-04-04,0.5289508941573949
la_ciervina_point,2008-07-09,0.5318725833179893
la_ciervina_point,2009-02-11,0.6907951340050259
la_ciervina_point,2009-02-27,0.09434653989623065
la_ciervina_point,2009-03-15,
la_ciervina_point,2009-03-31,0.561892228946073
la_ciervina_point,2009-05-02,0.404953612673822
la_ciervina_point,2009-05-18,0.3251694355666364
la_ciervina_point,2009-01-10,0.5920488379974949
la_ciervina_point,2009-02-11,0.7078808023230597
la_ciervina_point,2009-02-27,0.10123220059747691
la_ciervina_point,2009-03-15,
la_ciervina_point,2009-03-31,0.6767404522867017
la_ciervina_point,2009-05-02,0.4081383467101483
la_ciervina_point,2009-05-18,0.32972172377050313
la_ciervina_point,2009-01-17,0.5689753793030512
la_ciervina_point,2009-02-18,0.7620791307973805
la_ciervina_point,2009-03-22,0.3312389435651987
la_ciervina_point,2009-07-28,0.24351456416070683
la_ciervina_point,2010-04-19,0.11046925527091489
la_ciervina_point,2010-05-05,0.5629510683060508
la_ciervina_point,2010-05-21,0.4631114314148203
la_ciervina_point,2010-06-06,0.3619722774048673
la_ciervina_point,2010-06-22,0.2979646275732073
la_ciervina_point,2010-05-05,0.6556820436859264
la_ciervina_point,2010-05-21,0.4858751312674849
la_ciervina_point,2010-06-06,0.35131831166829197
la_ciervina_point,2010-06-22,0.30721791399812654
la_ciervina_point,2010-03-09,0.6840095727929079
la_ciervina_point,2010-04-10,0.47056816666869
la_ciervina_point,2011-02-01,0.6326910979054475
la_ciervina_point,2011-03-21,0.5285503625536806
la_ciervina_point,2011-04-06,
la_ciervina_point,2011-05-08,0.24374636829589452
la_ciervina_point,2011-02-01,0.6368600899787165
la_ciervina_point,2011-03-21,0.5005224704410127
la_ciervina_point,2011-04-06,
la_ciervina_point,2011-05-08,0.2426320601448828
la_ciervina_point,2011-05-24,0.3673909068628666
la_ciervina_point,2011-04-13,0.4788109779526098
la_ciervina_point,2011-04-29,0.39930264734416615
la_ciervina_point,2011-05-15,0.4020462875066811
la_ciervina_point,2012-01-03,0.6636752026052143
la_ciervina_point,2012-01-19,0.6617755650026617
la_ciervina_point,2012-02-04,0.7037176854853471
la_ciervina_point,2012-02-20,0.5633117661537228
la_ciervina_point,2012-03-07,0.40857442948534334
la_ciervina_point,2012-04-08,0.3285463221708705
la_ciervina_point,2012-07-13,0.25662838628436463
la_ciervina_point,2012-07-29,
la_ciervina_point,2012-01-03,0.6648232479331817
la_ciervina_point,2012-01-19,0.6693299430714468
la_ciervina_point,2012-02-04,0.6983567206544558
la_ciervina_point,2012-02-20,0.572625964883602
la_ciervina_point,2012-03-07,0.5085544715660657
la_ciervina_point,2012-04-08,0.33693560235319936
la_ciervina_point,2012-04-24,0.2622341528609091
la_ciervina_point,2012-07-29,
la_ciervina_point,2012-02-11,0.6946939025544757
la_ciervina_point,2012-02-27,0.5001347825873157
la_ciervina_point,2012-03-14,0.2383655672928495
la_ciervina_point,2012-04-15,0.3963015953578018
la_ciervina_point,2013-04-27,0.11012165961353092
la_ciervina_point,2013-05-13,0.43005576574140575
la_ciervina_point,2013-05-29,0.19063110768723643
la_ciervina_point,2013-06-14,0.3522216934788608
la_ciervina_point,2013-06-30,0.3224121424167215
la_ciervina_point,2013-07-16,0.3121608696174374
la_ciervina_point,2013-04-27,0.1145116084821244
la_ciervina_point,2013-05-13,0.43214355944352545
la_ciervina_point,2013-05-29,0.18748807149391208
la_ciervina_point,2013-06-14,0.3651378133360468
la_ciervina_point,2013-06-30,0.33414060674349283
la_ciervina_point,2013-03-01,0.7418621670848156
la_ciervina_point,2013-04-02,0.005298324305263179
la_ciervina_point,2013-04-18,0.6450601975632384
la_ciervina_point,2013-05-04,0.6144733753479344
la_ciervina_point,2013-05-20,0.44408814492004856
la_ciervina_point,2013-06-05,0.34225191807803945
la_ciervina_point,2014-01-08,0.3839242481051346
la_ciervina_point,2014-01-24,0.25233373659056607
la_ciervina_point,2014-03-13,0.5374934687233158
la_ciervina_point,2014-04-14,0.189141500892031
la_ciervina_point,2014-04-30,0.49268560634504405
la_ciervina_point,2014-05-16,0.25604911662503776
la_ciervina_point,2014-06-01,0.32811769998669293
la_ciervina_point,2014-06-17,0.2949376815535697
la_ciervina_point,2014-07-03,
la_ciervina_point,2014-01-08,0.3894394695795194
la_ciervina_point,2014-01-24,0.2589356952382897
la_ciervina_point,2014-03-13,0.5503842816789271
la_ciervina_point,2014-04-14,0.18950525165574797
la_ciervina_point,2014-04-30,0.49214414544533486
la_ciervina_point,2014-05-16,0.2643274246439246
la_ciervina_point,2014-06-01,0.3358706254866673
la_ciervina_point,2014-06-17,0.30297058966958273
la_ciervina_point,2014-07-03,0.0669842736250366
la_ciervina_point,2014-01-31,0.17648850274914418
la_ciervina_point,2014-02-16,0.5814689231555704
la_ciervina_point,2014-03-04,0.624140661129227
la_ciervina_point,2014-03-20,0.5026031702261221
la_ciervina_point,2014-04-21,0.13667199578236644
la_ciervina_point,2014-05-07,0.10012989562596294
la_ciervina_point,2014-05-23,0.3023198113319124
la_ciervina_point,2014-06-08,0.3029795149777946
la_ciervina_point,2014-07-10,0.2965732067649904
la_ciervina_point,2014-07-26,0.29392115096606314
la_villa_point,2003-01-10,0.7327184283418794
la_villa_point,2003-01-26,0.36523142809729653
la_villa_point,2003-02-11,0.27004105793363015
la_villa_point,2003-02-27,0.4219272420290295
la_villa_point,2003-03-15,0.34815259421804384
la_villa_point,2003-03-31,0.6525240522943816
la_villa_point,2003-04-16,0.47804655040164623
la_villa_point,2003-05-02,0.23054897519297085
la_villa_point,2003-05-18,
la_villa_point,2003-01-10,0.7242030606351582
la_villa_point,2003-01-26,
la_villa_point,2003-02-27,0.3026226494517706
la_villa_point,2003-03-31,0.7181372053149123
la_villa_point,2003-04-16,0.5794458133394992
la_villa_point,2003-05-02,0.508153697054358
la_villa_point,2003-05-18,
la_villa_point,2003-02-02,0.6910887102356718
la_villa_point,2003-03-06,
la_villa_point,2003-03-22,0.21925990096941092
la_villa_point,2003-04-07,0.6906360256510127
la_villa_point,2003-05-09,0.5933289746843416
la_villa_point,2003-05-25,
la_villa_point,2004-03-01,0.2722216296709071
la_villa_point,2004-06-05,
la_villa_point,2004-06-05,
la_villa_point,2004-07-07,
la_villa_point,2004-01-04,0.7471902353017353
la_villa_point,2004-01-20,0.7279873130430436
la_villa_point,2004-04-25,0.8422574637802938
la_villa_point,2004-05-27,
la_villa_point,2004-06-12,
la_villa_point,2004-06-28,0.24777153414752795
la_villa_point,2005-05-07,
la_villa_point,2005-06-08,
la_villa_point,2005-02-16,
la_villa_point,2005-03-04,
la_villa_point,2005-05-07,
la_villa_point,2005-05-23,
la_villa_point,2005-06-08,
la_villa_point,2005-01-22,0.7585551830993301
la_villa_point,2005-03-11,0.394145914340884
la_villa_point,2005-04-12,0.8149834644397939
la_villa_point,2005-07-01,
la_villa_point,2006-04-08,0.19490057312776174
la_villa_point,2006-04-24,0.5945598779320063
la_villa_point,2006-06-11,
la_villa_point,2006-01-02,0.6934656975291351
la_villa_point,2006-04-08,0.11717034914850916
la_villa_point,2006-04-24,0.5918617054652694
la_villa_point,2006-06-11,
la_villa_point,2006-01-09,0.6463246650744359
la_villa_point,2006-03-14,0.5311983360887419
la_villa_point,2006-06-02,
la_villa_point,2006-06-18,0.27426079020084015
la_villa_point,2006-07-20,
la_villa_point,2007-02-06,0.09284687380500661
la_villa_point,2007-03-10,
la_villa_point,2007-05-29,
la_villa_point,2007-02-06,0.0650889241482897
la_villa_point,2007-03-10,
la_villa_point,2007-03-17,0.6831645705964289
la_villa_point,2007-04-18,
la_villa_point,2008-02-09,0.34660646524809074
la_villa_point,2008-03-28,0.15951785664272985
la_villa_point,2008-07-18,
la_villa_point,2008-07-18,
la_villa_point,2008-01-31,0.7198361956531653
la_villa_point,2008-04-04,
la_villa_point,2008-07-09,
la_villa_point,2009-02-11,
la_villa_point,2009-02-27,
la_villa_point,2009-03-15,
la_villa_point,2009-03-31,
la_villa_point,2009-05-02,
la_villa_point,2009-05-18,0.239806672134127
la_villa_point,2009-01-17,0.6933833619989546
la_villa_point,2009-02-18,
la_villa_point,2009-03-22,
la_villa_point,2009-07-28,
la_villa_point,2010-04-19,0.2520428024413523
la_villa_point,2010-05-05,
la_villa_point,2010-05-21,0.6389551769428566
la_villa_point,2010-06-06,
la_villa_point,2010-06-22,0.20792772763365291
la_villa_point,2010-05-21,
la_villa_point,2010-06-06,
la_villa_point,2010-06-22,
la_villa_point,2010-03-09,0.610760209975767
la_villa_point,2010-04-10,
la_villa_point,2011-02-01,0.6634145251371565
la_villa_point,2011-03-21,0.6006516685277052
la_villa_point,2011-04-06,
la_villa_point,2011-05-08,0.4042110721988651
la_villa_point,2011-04-13,0.7815395453113072
la_villa_point,2011-04-29,0.09868324049876769
la_villa_point,2011-05-15,0.6895648015303684
la_villa_point,2012-01-03,0.7248745577507042
la_villa_point,2012-01-19,0.7194391728008237
la_villa_point,2012-02-04,
la_villa_point,2012-02-20,
la_villa_point,2012-03-07,
la_villa_point,2012-04-08,
la_villa_point,2012-07-13,
la_villa_point,2012-07-29,0.23958913201721765
la_villa_point,2012-07-29,
la_villa_point,2012-02-11,
la_villa_point,2012-02-27,
la_villa_point,2012-03-14,
la_villa_point,2012-04-15,0.2866602575603984
la_villa_point,2013-04-27,
la_villa_point,2013-05-13,
la_villa_point,2013-05-29,0.3181685320169102
la_villa_point,2013-06-14,
la_villa_point,2013-06-30,
la_villa_point,2013-07-16,
la_villa_point,2013-03-01,0.5034874955869583
la_villa_point,2013-04-02,0.0037685733148579786
la_villa_point,2013-04-18,0.637978874664443
la_villa_point,2013-05-04,0.725788148324273
la_villa_point,2013-05-20,0.218465832634365
la_villa_point,2013-06-05,
la_villa_point,2014-01-08,0.07296547628164679
la_villa_point,2014-01-24,0.7317739058901563
la_villa_point,2014-03-13,0.5935677891705038
la_villa_point,2014-04-14,
la_villa_point,2014-04-30,
la_villa_point,2014-05-16,0.2764907887273449
la_villa_point,2014-06-01,
la_villa_point,2014-06-17,
la_villa_point,2014-07-03,
la_villa_point,2014-01-08,0.07369303620829275
la_villa_point,2014-03-13,
la_villa_point,2014-01-31,0.296819817793682
la_villa_point,2014-02-16,0.6864982655171553
la_villa_point,2014-03-04,0.1714525898484046
la_villa_point,2014-03-20,
la_villa_point,2014-04-21,0.3174260075307325
la_villa_point,2014-05-07,0.12630175623537312
la_villa_point,2014-05-23,0.3129407969508126
la_villa_point,2014-06-08,
la_villa_point,2014-07-10,
la_villa_point,2014-07-26,
las_casillas_point,2003-01-10,0.6966897809893764
las_casillas_point,2003-01-26,0.3491642532373354
las_casillas_point,2003-02-27,0.2150638660878375
las_casillas_point,2003-03-31,0.6432669817540461
las_casillas_point,2003-04-16,0.2542185151923663
las_casillas_point,2003-05-02,0.35752779845338717
las_casillas_point,2003-05-18,0.663674997546781
las_casillas_point,2003-02-02,0.6595473143632719
las_casillas_point,2003-03-06,
las_casillas_point,2003-03-22,0.5001077271465101
las_casillas_point,2003-04-07,
las_casillas_point,2003-05-09,0.7606356575029781
las_casillas_point,2003-05-25,0.3822791233737957
las_casillas_point,2003-01-17,0.6711347958185511
las_casillas_point,2003-02-02,0.6547044482970267
las_casillas_point,2003-03-06,
las_casillas_point,2003-03-22,0.5030877214029289
las_casillas_point,2003-04-07,
las_casillas_point,2003-05-09,0.7554235402051493
las_casillas_point,2003-05-25,0.3919594861257448
las_casillas_point,2004-06-05,
las_casillas_point,2004-07-07,0.24735879788152235
las_casillas_point,2004-01-04,0.7336574724153652
las_casillas_point,2004-01-20,0.7216324426315379
las_casillas_point,2004-04-25,
las_casillas_point,2004-05-27,
las_casillas_point,2004-06-12,0.2784175888159212
las_casillas_point,2004-06-28,0.2370723041881026
las_casillas_point,2004-01-04,0.7326723402938408
las_casillas_point,2004-01-20,0.7190474600125927
las_casillas_point,2004-04-25,
las_casillas_point,2004-05-27,
las_casillas_point,2004-06-12,0.28012723485202157
las_casillas_point,2004-06-28,0.2448594826616479
las_casillas_point,2005-02-16,
las_casillas_point,2005-03-04,
las_casillas_point,2005-05-07,
las_casillas_point,2005-05-23,0.2934770100077251
las_casillas_point,2005-06-08,
las_casillas_point,2005-01-22,0.6740703639782759
las_casillas_point,2005-03-11,
las_casillas_point,2005-04-12,0.6433083018577603
las_casillas_point,2005-07-01,0.4299607087988511
las_casillas_point,2005-01-22,0.6631992914978797
las_casillas_point,2005-03-11,
las_casillas_point,2005-04-12,0.6435518754738685
las_casillas_point,2005-04-28,0.3884611920968773
las_casillas_point,2005-05-14,0.25832052356962637
las_casillas_point,2005-07-01,0.3108631450447253
las_casillas_point,2006-01-02,0.7081631114607774
las_casillas_point,2006-04-08,0.37768166242928275
las_casillas_point,2006-04-24,
las_casillas_point,2006-06-11,
las_casillas_point,2006-01-09,0.644431855061817
las_casillas_point,2006-03-14,0.5305489622066423
las_casillas_point,2006-06-02,0.41233164858671395
las_casillas_point,2006-06-18,0.2707956358187072
las_casillas_point,2006-07-20,0.2476935349517712
las_casillas_point,2006-01-09,0.6576798072882121
las_casillas_point,2006-03-14,0.5303010390279538
las_casillas_point,2006-06-02,0.4174108863651723
las_casillas_point,2006-06-18,0.2564505459646369
las_casillas_point,2006-07-20,0.27295449034862335
las_casillas_point,2007-02-06,0.11197642640315965
las_casillas_point,2007-03-10,0.5408075255131236
las_casillas_point,2007-05-29,0.5888849318592986
las_casillas_point,2007-06-30,0.5244178588284991
las_casillas_point,2007-03-17,
las_casillas_point,2007-04-18,0.30067803020160677
las_casillas_point,2007-03-17,
las_casillas_point,2007-04-18,0.2854615686195776
las_casillas_point,2008-02-09,
las_casillas_point,2008-03-28,0.28302507190508275
las_casillas_point,2008-07-18,0.2883910520820693
las_casillas_point,2008-01-31,0.6003668321139888
las_casillas_point,2008-04-04,
las_casillas_point,2008-07-09,0.2976760293380491
las_casillas_point,2008-01-31,0.6104460266818245
las_casillas_point,2008-04-04,
las_casillas_point,2009-01-10,0.6822033357494354
las_casillas_point,2009-02-11,0.6908793279025773
las_casillas_point,2009-02-27,0.3398726900763855
las_casillas_point,2009-03-15,
las_casillas_point,2009-03-31,
las_casillas_point,2009-05-02,0.41834772767156686
las_casillas_point,2009-05-18,0.35881971181151134
las_casillas_point,2009-01-17,0.6749355274407606
las_casillas_point,2009-02-18,0.726185071725312
las_casillas_point,2009-03-22,
las_casillas_point,2009-07-28,0.2825625791278151
las_casillas_point,2009-01-17,0.6796277409474077
las_casillas_point,2009-02-18,0.7266813159635374
las_casillas_point,2009-03-22,
las_casillas_point,2009-04-23,
las_casillas_point,2009-07-28,0.3564107778759934
las_casillas_point,2010-05-05,
las_casillas_point,2010-05-21,0.7298054767012663
las_casillas_point,2010-06-06,0.3912557128190326
las_casillas_point,2010-06-22,0.3289734342119291
las_casillas_point,2010-03-09,0.6257322264948365
las_casillas_point,2010-04-10,
las_casillas_point,2010-03-09,0.6277166261253658
las_casillas_point,2010-04-10,
las_casillas_point,2010-04-26,
las_casillas_point,2011-02-01,0.6883837555761363
las_casillas_point,2011-03-21,
las_casillas_point,2011-04-06,
las_casillas_point,2011-05-08,0.43014680120646903
las_casillas_point,2011-05-24,
las_casillas_point,2011-04-13,0.6941938717067583
las_casillas_point,2011-04-29,0.17537558760031374
las_casillas_point,2011-05-15,
las_casillas_point,2011-04-13,
las_casillas_point,2011-05-15,
las_casillas_point,2012-01-03,0.6944734620560964
las_casillas_point,2012-01-19,0.7051806330389631
las_casillas_point,2012-02-04,0.7046418136684168
las_casillas_point,2012-02-20,
las_casillas_point,2012-03-07,
las_casillas_point,2012-04-08,
las_casillas_point,2012-04-24,
las_casillas_point,2012-07-29,0.3048724709765846
las_casillas_point,2012-02-11,
las_casillas_point,2012-02-27,
las_casillas_point,2012-03-14,0.30971601267027904
las_casillas_point,2012-04-15,0.35803809208002024
las_casillas_point,2012-01-26,0.13033142851447674
las_casillas_point,2012-02-11,0.6053415768513103
las_casillas_point,2012-02-27,
las_casillas_point,2012-03-14,0.3221392436405693
las_casillas_point,2012-04-15,0.36358055361318675
las_casillas_point,2012-05-17,0.11852076676441552
las_casillas_point,2012-07-20,0.2748168728215577
las_casillas_point,2013-04-27,
las_casillas_point,2013-05-13,0.5278911771885384
las_casillas_point,2013-05-29,0.18457417359884437
las_casillas_point,2013-06-14,0.42179583910861596
las_casillas_point,2013-06-30,0.5076205430689013
las_casillas_point,2013-03-01,0.6509932420976043
las_casillas_point,2013-04-02,0.32136747563222706
las_casillas_point,2013-04-18,
las_casillas_point,2013-05-04,
las_casillas_point,2013-05-20,0.45240280329675153
las_casillas_point,2013-06-05,0.36868099915576047
las_casillas_point,2013-03-01,0.6518429318785545
las_casillas_point,2013-04-02,0.3206951694304205
las_casillas_point,2013-04-18,
las_casillas_point,2013-05-04,
las_casillas_point,2013-05-20,0.4640247769619269
las_casillas_point,2014-01-08,0.350926012501017
las_casillas_point,2014-01-24,0.5200763789903988
las_casillas_point,2014-03-13,0.6105311111954749
las_casillas_point,2014-04-14,
las_casillas_point,2014-04-30,
las_casillas_point,2014-05-16,0.3387579046381869
las_casillas_point,2014-06-01,0.35058044115614895
las_casillas_point,2014-06-17,0.30855295263334087
las_casillas_point,2014-07-03,0.09334503295271417
las_casillas_point,2014-01-31,0.08033245206233958
las_casillas_point,2014-02-16,0.7067467313468075
las_casillas_point,2014-03-04,0.41796755549986025
las_casillas_point,2014-03-20,
las_casillas_point,2014-04-21,0.10888509861905801
las_casillas_point,2014-05-07,0.27940982332203335
las_casillas_point,2014-05-23,0.2555433338542214
las_casillas_point,2014-06-08,0.3292239054382142
las_casillas_point,2014-07-10,
las_casillas_point,2014-07-26,0.4404275246350223
las_casillas_point,2014-02-16,0.709271321323969
las_casillas_point,2014-03-04,0.425781362307944
las_casillas_point,2014-03-20,
las_casillas_point,2014-04-21,0.11079389185905038
las_casillas_point,2014-05-07,0.2799039562333626
las_casillas_point,2014-05-23,0.25721076866216913
las_casillas_point,2014-06-08,0.3042095746730118
las_casillas_point,2014-06-24,0.17520766328473916
las_casillas_point,2014-07-10,0.4811225185851762
las_casillas_point,2014-07-26,0.4033959018153157
valdelacasa_point,2003-01-10,0.7264261475466652
valdelacasa_point,2003-01-26,0.5691660079427816
valdelacasa_point,2003-02-11,0.396467935258264
valdelacasa_point,2003-02-27,0.37058191731915785
valdelacasa_point,2003-03-15,0.539475487060592
valdelacasa_point,2003-03-31,0.6821266970786259
valdelacasa_point,2003-04-16,0.4496679544008298
valdelacasa_point,2003-05-02,0.3623185037193394
valdelacasa_point,2003-05-18,0.6026855485549711
valdelacasa_point,2003-02-02,0.6953304250641477
valdelacasa_point,2003-03-06,0.6561771553323472
valdelacasa_point,2003-03-22,0.31978758784287387
valdelacasa_point,2003-04-07,0.7866424240921317
valdelacasa_point,2003-05-09,0.7801305597509568
valdelacasa_point,2003-05-25,0.5869727123920007
valdelacasa_point,2004-03-01,0.7443174575684672
valdelacasa_point,2004-06-05,0.5594546339573193
valdelacasa_point,2004-01-04,0.7455080336812667
valdelacasa_point,2004-01-20,0.7452504068439686
valdelacasa_point,2004-04-25,0.8225660742368731
valdelacasa_point,2004-05-27,0.44207262536521386
valdelacasa_point,2004-06-12,0.4568286312540397
valdelacasa_point,2004-06-28,0.41474124506217175
valdelacasa_point,2005-05-07,0.50237888181869
valdelacasa_point,2005-06-08,0.42334063719382486
valdelacasa_point,2005-01-22,0.3770446961317246
valdelacasa_point,2005-03-11,0.14037528237754243
valdelacasa_point,2005-04-12,0.530951625973294
valdelacasa_point,2005-07-01,0.4673942047430126
valdelacasa_point,2006-04-08,0.7932065258699912
valdelacasa_point,2006-04-24,0.6283656295291234
valdelacasa_point,2006-06-11,0.42160319826672754
valdelacasa_point,2006-01-09,0.4636667418756904
valdelacasa_point,2006-03-14,0.6916605908780069
