"","Farm_code","yield_kgDM_ha.1","BLUE","GREEN","RED","NIR","SWIR1","SWIR2","NDVI","NDTI","GNDVI","NDMI","NDWI","NGRDI","SAVI","BSI","EVI","AVI","MSI","GCI","OSAVI","MSAVI2","NLI","VARI","SOCI","RIPI","RVI","fcc","tas_max_year","tas_min_year","tas_mean_year","bio4_year","bio7_year","pr_max_year","pr_min_year","pr_mean_year","pr_accum_year","bio15_year","tas_max_spring","tas_min_spring","tas_mean_spring","bio4_spring","bio7_spring","pr_max_spring","pr_min_spring","pr_mean_spring","pr_accum_spring","bio15_spring","spei3","spei5","spei8","spei12","spei24","cmi3","cmi5","CEC","T_OC","CN","N","P","K","pH_CaCl","pH_H2O","DEPTH_ROOTS","T_BD","T_CLAY","T_SAND","T_SILT","T_GRAVEL","T_TAWC","slope","aspect"
"11","la_ciervina_2014",5350,0.0431247378843635,0.0690143723881994,0.0718521423002557,0.272218170803966,0.21938986075594,0.123693896338801,0.574329240050845,0.368605452173234,0.588480630432702,0.10148483173508,-0.588480630432702,-0.0158790598535427,0.351883148185523,-0.232418632592426,0.360993960683341,0.367570355623472,0.836636199068998,2.96561569641348,0.391696267883542,0.328261622201111,0.00120108194001567,-0.0226383956028433,8.88959694914887,0.172035156552111,3.92617855472819,44.6783766659707,18.4833333333333,8.60000000000001,14.1333333333333,5.39617148232584,-23.5,127.85,3.4,65.0983333333333,390.59,79.073146150413,20.0333333333334,9.06666666666668,15.2,3.47706773014276,-17.9,56.83,23.48,44.7966666666667,137.79,114.90877355045,-0.946086604800758,0.261560774362505,-0.42282672132355,-0.35915976297546,0.499326068700668,-134.164974023873,18.2643167154509,9.70303153991699,0.310000002384186,12.0209703445435,1.47608292102814,11.7900114059448,378.624908447266,5.69658756256104,6.74267530441284,1.38999998569489,1.57000005245209,11,77,12,4,41.457576751709,5.54353473039001,166.674051026478
"12","las_casillas_2002",3530,0.05491222570654,0.0818821317919273,0.0912563974813241,0.271815504457767,0.249148092404602,0.144442122049128,0.497803096844219,0.303676065842532,0.537157695251142,0.041313032691467,-0.537157695251142,-0.0519431296780196,0.312398327470326,-0.161947145432046,0.319912735845263,0.353279676416911,0.934689910007859,2.35647248095845,0.343960835378853,0.286870344453721,-0.105220177384863,-0.0758083182968442,7.59506980423049,0.181535950969546,3.04903550287715,40.4455574729903,18.8333333333334,8.50000000000002,14.0666666666667,5.23399146604832,-24.8,98,4.52,45.53,273.18,73.8603256644307,19.0333333333334,8.50000000000002,14.2666666666667,2.00083315979452,-14.4,98,33.45,62.3933333333333,191.7,53.8977555428176,0.53692751373894,-0.074855765680612,-0.521527742931469,-0.409954366550789,1.07371114491242,-50.6994387189521,-97.9527138994992,8.44512748718262,0.699999988079071,10.4729595184326,1.86594521999359,22.7474136352539,297.610168457031,5.4189887046814,6.17776727676392,1.58000004291534,1.60000002384186,9,78,13,19,35.1700096130371,2.81823368932382,180.829415373701
"13","las_casillas_2007",3410,0.0477537226533393,0.0740908570186685,0.0730057728892975,0.280700377147287,0.221653612226197,0.12128199953681,0.583024865187057,0.392328570690717,0.578493034621797,0.113968770385316,-0.578493034621797,0.00933544181279331,0.362259995738267,-0.255121768693409,0.379759709264585,0.376575561773699,0.806980206064889,2.78294738580406,0.400774672903353,0.33866512623165,0.0292540267593798,0.0139228597132617,9.00250253556408,0.176853075018293,3.88880320526672,40.4455574729903,17.7166666666667,8,13.35,4.88251984122953,-22.4,84.55,11.3,50.64,303.84,57.5173003376273,18.6333333333333,8.26666666666667,14,3.0199337741083,-16.4,67.9,18.44,49.3966666666667,207.99,58.9650331823493,0.0115240920376453,0.118815986907975,0.921486369700497,0.7734660756067,0.0742371808395027,-87.0983019179556,-72.7591312129087,8.44512748718262,0.699999988079071,10.4729595184326,1.86594521999359,22.7474136352539,297.610168457031,5.4189887046814,6.17776727676392,1.58000004291534,1.60000002384186,9,78,13,19,35.1700096130371,2.81823368932382,180.829415373701
"14","las_casillas_2012",5540,0.0570474467239137,0.0777627085538052,0.0928984102137696,0.257308850557857,0.287004423517673,0.176240451017446,0.4713492398932,0.18615008582421,0.534568694093251,-0.0564652955959499,-0.534568694093251,-0.084207476274161,0.287797379985743,-0.0791706397487424,0.294309885769453,0.335513239657564,1.12485547638864,2.31718733661899,0.32037466226497,0.26073586719786,-0.171505906004279,-0.126182602067811,8.43583048957652,0.175103630385813,2.80542994491017,40.4455574729903,18.9333333333334,7.65000000000002,13.3333333333333,6.57682800950935,-28.3,47.85,0.96,14.7933333333333,88.76,130.468212524472,19.8666666666667,8.83333333333335,14.5,4.20000000000001,-18,47.85,1.73,26.0166666666667,79.01,74.1855127717625,-1.25690263957527,-1.75962672277102,-1.6899475826571,-1.50067670973579,-0.896901163643138,-187.921338407139,-347.334600209592,8.44512748718262,0.699999988079071,10.4729595184326,1.86594521999359,22.7474136352539,297.610168457031,5.4189887046814,6.17776727676392,1.58000004291534,1.60000002384186,9,78,13,19,35.1700096130371,2.81823368932382,180.829415373701
"15","las_casillas_2014",7060,0.0449962088551014,0.0858282339201333,0.091682805414961,0.268277100465138,0.20821421410471,0.128921227457267,0.489917224117977,0.348530877173773,0.514070090331382,0.124677735621343,-0.514070090331382,-0.0307892171193169,0.306450724143582,-0.173465734800765,0.297092002759512,0.349169118526159,0.785610209510578,2.13599208409842,0.337924076300757,0.28054905555948,-0.122608988296425,-0.0415598307132359,5.83782644746622,0.17997995294005,2.96765822422742,40.4455574729903,18.5,9.05000000000001,14.25,5.25080946140689,-22.7,123.72,8.98,53.7516666666667,322.51,81.8112599915414,20.1,9.56666666666668,15.3333333333333,3.46458270695526,-17.8,41.88,21.92,33.3133333333333,108.92,132.003949669162,-0.831193009304039,0.457410694440563,-0.281347634131796,-0.204597051929758,0.832764271988207,-150.211946957543,-28.1126091729549,8.44512748718262,0.699999988079071,10.4729595184326,1.86594521999359,22.7474136352539,297.610168457031,5.4189887046814,6.17776727676392,1.58000004291534,1.60000002384186,9,78,13,19,35.1700096130371,2.81823368932382,180.829415373701
"16","la_villa_2003",3790,0.0565854500748707,0.082995887671295,0.0930879775047643,0.298490651193393,0.252768373536619,0.149794948974499,0.52600812258379,0.33856581200055,0.564451868145958,0.0861661397508859,-0.564451868145958,-0.0509413676806559,0.345569468465408,-0.196466592397857,0.360038716610185,0.380848836568067,0.850765728488202,2.64916178215273,0.372742146955063,0.323570750494271,-0.0146631352582736,-0.0743898597168403,7.59693412968853,0.195789314349079,3.34299614771357,24.9708562115622,18.7,8.70000000000001,14.1666666666667,6.56769873446299,-27.1,110.61,3.83,71.3433333333333,428.06,67.2836766577891,19.7,9.13333333333333,15.0666666666667,3.52183664205672,-17.3,97.99,16.43,68.9966666666667,210.82,69.5720822989835,0.470154711625702,0.910514138313723,1.0501713933372,1.28219435605782,0.865796980979286,-20.0143693768425,115.202982526828,11.3968706130981,0.5,10.6122188568115,1.69671773910522,12.6461906433105,267.482421875,5.3775200843811,6.37923431396484,1.60000002384186,1.66999995708466,6,83,11,15,33.6952667236328,1.63500729173845,261.8283095461
"17","la_villa_2010",3910,0.0563629210458692,0.0896909982012075,0.097933541259797,0.324127606385713,0.254776494298471,0.151708945731081,0.534265017904658,0.365811583492761,0.56441896346638,0.121858572904174,-0.56441896346638,-0.0378982818242357,0.366877720944829,-0.213936665451609,0.381203938397385,0.403135683123565,0.799386446724813,2.65302903820379,0.387251256202422,0.348718137030265,0.0362015277519249,-0.0532977771038662,6.60718912545943,0.211030573822755,3.45917394249444,24.9708562115622,17.2333333333334,7.86666666666667,13.0833333333333,5.68028755140677,-23.6,206.45,32.98,104.701666666667,628.21,66.0473366418125,18.2666666666667,8.16666666666667,13.9666666666667,3.25166623953525,-16.1,145.03,32.98,82.17,284.67,84.1580409552412,0.757821951721659,1.69537499010729,1.34119206110959,1.23911156503652,-0.23333148313697,3.90682767579585,255.93470182701,11.3968706130981,0.5,10.6122188568115,1.69671773910522,12.6461906433105,267.482421875,5.3775200843811,6.37923431396484,1.60000002384186,1.66999995708466,6,83,11,15,33.6952667236328,1.63500729173845,261.8283095461
"18","la_villa_2015",8310,0.0459539609652774,0.0730948481352599,0.0737437275890763,0.295362374044935,0.236125207466525,0.133108941863984,0.598884592519827,0.378352963621183,0.602011998246566,0.110300806792944,-0.602011998246566,-0.00268249067345219,0.381348985610621,-0.24597502411374,0.39728541690815,0.392106999061004,0.805044505228969,3.05718035689331,0.417415211857702,0.359862029531636,0.0814046818707113,-0.00381149502973901,8.66894098342788,0.184553050817006,4.06478504835962,24.9708562115622,19.5166666666667,8.65000000000001,14.35,7.01619555029647,-29,58.65,6.73,31.5,189,54.9490925446359,21.2,9.80000000000001,15.8,4.12431812546026,-20,58.65,6.73,34.39,138.36,50.3313874718241,-1.11929895825611,-1.14073347872308,-1.03629636441821,-0.601241319294594,-0.367857522897304,-156.858819444237,-211.139200847634,11.3968706130981,0.5,10.6122188568115,1.69671773910522,12.6461906433105,267.482421875,5.3775200843811,6.37923431396484,1.60000002384186,1.66999995708466,6,83,11,15,33.6952667236328,1.63500729173845,261.8283095461
"19","valdelacasa_2002",4320,0.045456334485843,0.0708779973007211,0.0697923894635042,0.302594326451572,0.179508532286918,0.0950210600742812,0.615664087240059,0.514122532808193,0.61145524048221,0.248376486762871,-0.61145524048221,0.0210424854745794,0.396446391297833,-0.358189532879783,0.421829276537611,0.400529901003689,0.619959480976974,3.4174655005777,0.431487353252204,0.381621508769517,0.126152205396028,0.0331156109025069,9.7563875554556,0.186193357957538,4.83283970414054,48.8081616688023,19.1166666666667,8.46666666666668,14.4333333333333,5.8602616551368,-26.4,151.37,8.22,63.3833333333333,380.3,85.8626399208663,19.3333333333334,8.50000000000002,14.7,2.25166604983954,-15.1,151.37,21.63,80.23,248.91,67.8332335408731,0.59247782704131,0.176677526312191,-0.414210874748662,-0.415189926120078,1.33327571317507,5.17396132795196,36.5934378781156,14.4119987487793,0.699999988079071,11.3750448226929,2.21865129470825,21.889181137085,307.710083007812,6.15385437011719,6.77706289291382,1.58000004291534,1.60000002384186,9,78,13,19,35.1700096130371,6.43110241935146,162.528839641037
"20","valdelacasa_2003",3880,0.0323548428633042,0.0599213569823399,0.059330405116448,0.29305987868298,0.175324142790666,0.0854417406364917,0.65953477860655,0.545861182407266,0.657360178516064,0.249776627817339,-0.657360178516064,0.00919282548173462,0.409453607117908,-0.384341399737279,0.415058230505965,0.399847339983689,0.610879008459681,3.93283397019268,0.45349275982903,0.391171428173629,0.176778498221989,0.012958645454851,9.32312554887369,0.176195141899714,5.10641369706713,48.8081616688023,19,9.03333333333334,14.7,7.00713921654194,-28,152.86,4.2,79.1616666666667,474.97,70.7247760613138,20.1,9.6,15.7333333333333,3.55715241918777,-17.2,92,23.22,67.82,207.66,82.5522139138952,0.261200670242287,0.941237131770277,1.16731548580772,1.32039626860843,0.904712918410165,-25.8781740650162,171.086405295496,14.4119987487793,0.699999988079071,11.3750448226929,2.21865129470825,21.889181137085,307.710083007812,6.15385437011719,6.77706289291382,1.58000004291534,1.60000002384186,9,78,13,19,35.1700096130371,6.43110241935146,162.528839641037
"21","valdelacasa_2014",8310,0.0488634770300213,0.0845262620094078,0.106381545388297,0.323558526248161,0.288632650844063,0.163332694761264,0.507316008138569,0.331325057536755,0.586139684404109,0.0592034346992174,-0.586139684404109,-0.110536877448646,0.350437523398984,-0.164064416878806,0.341313975244662,0.39689861942611,0.893439676633425,2.87770075065574,0.368808711424036,0.330495393726793,-0.00275005366107411,-0.148568686982843,5.5761244404622,0.214970035818229,3.12871076299324,48.8081616688023,18.8833333333334,9.05000000000001,14.6666666666667,5.59738033964699,-23.9,179.05,0.91,81.5083333333333,489.05,87.2419889813417,20.5,9.60000000000002,15.7666666666667,3.47035060668706,-17.9,74.61,22.3,51.8366666666667,156.42,137.179907116344,-0.471402796680189,0.959354651014233,0.272018137801895,0.294281581704879,0.935793887597073,-92.2409432261791,174.488973845907,14.4119987487793,0.699999988079071,11.3750448226929,2.21865129470825,21.889181137085,307.710083007812,6.15385437011719,6.77706289291382,1.58000004291534,1.60000002384186,9,78,13,19,35.1700096130371,6.43110241935146,162.528839641037
"22","valdelacasa_2015",7060,0.0374135261914059,0.0703484799585914,0.0811370263548609,0.307235635817548,0.240127628947894,0.129080037447104,0.58242813752262,0.408778314022413,0.626797502159194,0.12360884179976,-0.626797502159194,-0.0673705029177097,0.381475131670493,-0.244547728340736,0.3738297988937,0.399212497707243,0.784871484847339,3.39759493268688,0.41210441160019,0.361107833931284,0.0780268857202438,-0.0895107455502496,6.66059066827255,0.194186331086204,3.87668610862173,48.8081616688023,19.9666666666667,8.95000000000001,14.85,7.39046683234557,-29.5,67.76,5.81,33.8966666666667,203.38,61.4760129512919,21.7,10.0333333333333,16.3333333333334,4.34664621672079,-20.8,67.76,5.81,33.8333333333333,145.08,61.5910912021367,-1.25887381425092,-1.18018783177087,-0.920224430801452,-0.555884256014721,-0.169640157686822,-168.880016377391,-204.992535754432,14.4119987487793,0.699999988079071,11.3750448226929,2.21865129470825,21.889181137085,307.710083007812,6.15385437011719,6.77706289291382,1.58000004291534,1.60000002384186,9,78,13,19,35.1700096130371,6.43110241935146,162.528839641037
"24","deheson_O6_2009",599.63,0.0669134198824646,0.0892862668869785,0.0995077785139458,0.2909297484729,0.278888300219234,0.171359643595876,0.491804760710656,0.262858111073042,0.530331749201396,0.0228069108324108,-0.530331749201396,-0.0512828130878181,0.321657943531138,-0.143054777893631,0.34475407038446,0.367839021683182,0.961966443435659,2.28691188229848,0.347401296125796,0.297821079447679,-0.0796352627054378,-0.0789504633040986,7.79346322843099,0.195218763493423,2.9776555527966,23.4374470852833,18.8833333333333,7.98333333333335,13.9666666666667,6.60444294900535,-26.6,62.12,16.11,37.14,222.84,58.3518390293511,20.6,8.43333333333336,15.0666666666667,3.84230833397495,-19,43.49,17.03,27.5666666666667,98.81,78.6162261747315,-1.47203049833428,-0.777674819154832,-1.05537060334552,-1.23227975150784,-1.2548046229301,-186.888671462032,-136.842506410897,13.0227241516113,0.5,9.94951725006104,1.85545551776886,22.1634178161621,254.617980957031,6.53959989547729,6.96616125106812,1.41999995708466,1.60000002384186,9,80,11,4,39.8831939697266,2.21358564212264,223.993322025797
"25","deheson_O6_2010",1809.995,0.0494915914701076,0.0825928382479302,0.0886616493575511,0.31349642441355,0.227446949522944,0.130111383065377,0.5632279838503,0.426624510080269,0.584312838475282,0.170741954875127,-0.584312838475282,-0.0265139689541505,0.374213545827229,-0.263594988842845,0.382770891977739,0.399619497022774,0.729683658243078,2.89709675886121,0.401309697667073,0.354844103682681,0.062840309118605,-0.0371396889757759,7.09376381731869,0.201079036885551,3.76438325512907,23.4374470852833,17.05,7.75000000000002,13.1,6.004664853262,-24,208.86,36.89,96.735,580.41,67.5062194542664,18.3,8.16666666666669,14.1666666666667,3.46746785613555,-16.7,90.94,36.89,66.6433333333333,239.43,97.9875077113259,0.378111891998801,1.5376894675986,1.18709270570072,0.924044651409421,-0.178600021086965,-20.5161126253681,264.613750196452,13.0227241516113,0.5,9.94951725006104,1.85545551776886,22.1634178161621,254.617980957031,6.53959989547729,6.96616125106812,1.41999995708466,1.60000002384186,9,80,11,4,39.8831939697266,2.21358564212264,223.993322025797
"26","deheson_C5_2012",366.12,0.0494258476521895,0.070757176640306,0.0835792796503467,0.208624378007094,0.261671944310498,0.168154991266703,0.431225737980237,0.116035357851718,0.494501780317288,-0.107927566882182,-0.494501780317288,-0.0788178418156839,0.236694055748388,-0.0212744860058655,0.233797573095477,0.287266629768604,1.25760753046081,1.99699741695943,0.277044898742509,0.206954859400827,-0.307717107570015,-0.11564894869296,8.71150383820786,0.14610182882872,2.58112409818954,31.5389547652181,18.7833333333333,7.11666666666668,13.1333333333333,7.26984639911097,-30.4,76.65,1.8,25.5683333333333,153.41,112.731906900529,19.5666666666667,8.20000000000001,14.2333333333333,4.38786204584117,-19,76.65,11.34,43.2833333333333,131.65,66.5929989896427,-0.986770933364973,-1.2873213990491,-1.29944503482869,-1.52189460550371,-0.854264735316386,-141.709571512973,-223.559020003633,14.9781265258789,0.550000011920929,10.8109827041626,1.9603385925293,22.5469932556152,288.654083251953,6.35314750671387,6.928626537323,1.44000005722046,1.5900000333786,10,80,10,4,39.7310943603516,2.24592007849703,221.506384924763
